zone,ward,colony,year,month,mean_ndvi
9,144,875,2018,1,0.1867023703568251
9,144,1834,2018,1,0.3018032244972769
9,144,2016,2018,1,0.2422686932015154
9,145,557,2018,1,0.0468910516553306
9,145,567,2018,1,0.214918492815455
9,145,600,2018,1,0.0996638041370815
9,145,954,2018,1,0.1085551700790035
9,145,955,2018,1,0.0761159349616855
9,145,1664,2018,1,0.2207805393974562
9,145,1939,2018,1,0.1687779701362222
9,145,1940,2018,1,0.072750327959635
9,145,1960,2018,1,0.0546898270929138
9,145,2204,2018,1,0.1219512224197387
9,145,2279,2018,1,0.03654320910573
9,146,688,2018,1,0.0904459539279385
9,146,1434,2018,1,0.0608534733893462
9,146,1436,2018,1,0.0667718160066673
9,146,1961,2018,1,0.0899034585414161
9,146,2193,2018,1,0.048028115183115
9,146,2249,2018,1,0.0792388543486595
9,147,602,2018,1,0.0706866742785932
9,147,1614,2018,1,0.0768738421160971
9,147,1662,2018,1,0.0725352658936329
9,148,473,2018,1,0.0569222569465637
9,148,1071,2018,1,0.0609081420898437
9,148,1380,2018,1,0.0890113281912525
9,148,1685,2018,1,0.0578031420408932
9,148,1728,2018,1,0.0519360107253385
9,148,1729,2018,1,0.0713902371976299
9,148,1730,2018,1,0.0554041679088885
9,148,1733,2018,1,0.0914526289787845
9,148,1800,2018,1,0.0552708679311518
9,148,1888,2018,1,0.0608908865592273
12,149,836,2018,1,0.2506899397069633
12,149,1596,2018,1,0.1573761045185556
12,149,1597,2018,1,0.1003917830330985
12,149,1628,2018,1,0.1398322230702578
12,149,1629,2018,1,0.2319246927897135
12,149,1630,2018,1,0.1479522443728641
12,149,1631,2018,1,0.2646726282631478
12,149,2302,2018,1,0.3222683370113373
12,149,2303,2018,1,0.079651728272438
12,150,621,2018,1,0.128326793108382
12,150,629,2018,1,0.1296226004877034
12,150,630,2018,1,0.1354922572838717
12,150,643,2018,1,0.1411113508830108
12,150,644,2018,1,0.2455544126408764
12,150,950,2018,1,0.2128067043212635
12,150,1108,2018,1,0.1363725224706915
12,150,1993,2018,1,0.2865355422157076
12,151,622,2018,1,0.2300550417792528
12,151,642,2018,1,0.1676389938227432
12,151,1412,2018,1,0.1653810918898809
12,152,623,2018,1,0.2593913808230508
12,152,624,2018,1,0.1865760623000738
12,152,640,2018,1,0.1525250468070172
12,152,641,2018,1,0.1609395152390605
5,153,21,2018,1,0.2075222096544631
5,153,22,2018,1,0.2626436921852474
5,153,36,2018,1,0.310273634648956
5,153,37,2018,1,0.2922031261726959
5,153,41,2018,1,0.1893747328338733
5,153,43,2018,1,0.1824444863708877
5,153,44,2018,1,0.2683959054474783
5,153,658,2018,1,0.3156119728487048
5,153,1120,2018,1,0.1441556583751331
5,153,1219,2018,1,0.25312542314289
5,153,1962,2018,1,0.1333699312244429
5,153,2264,2018,1,0.1195490956306457
5,154,24,2018,1,0.3795566751499368
5,154,25,2018,1,0.3617797570725891
5,154,26,2018,1,0.305709388185654
5,154,27,2018,1,0.3578878512048417
5,154,45,2018,1,0.2125054454198599
5,154,46,2018,1,0.2222573311395035
5,154,47,2018,1,0.1877384286144072
5,154,207,2018,1,0.3226602483173384
5,154,1545,2018,1,0.2129253448649523
5,154,1546,2018,1,0.3556812339557412
5,154,1547,2018,1,0.3891517170314682
5,154,1548,2018,1,0.2046995534376872
5,154,1549,2018,1,0.1833841260342541
5,154,1963,2018,1,0.1147075303652074
4,155,165,2018,1,0.2396175144435642
4,155,193,2018,1,0.1796825249385471
4,155,900,2018,1,0.3467544733636433
4,155,1042,2018,1,0.1698334930675811
4,155,1043,2018,1,0.2824368158976237
4,155,1253,2018,1,0.1540503767310085
4,156,191,2018,1,0.1910316896854555
4,156,845,2018,1,0.2534158579777009
4,156,1074,2018,1,0.1173470160151739
4,156,1240,2018,1,0.1368857233626664
4,156,1241,2018,1,0.1611764109969353
4,156,1242,2018,1,0.1702501522867303
4,156,1243,2018,1,0.1884093973199138
4,156,1245,2018,1,0.2036196235044819
4,156,1246,2018,1,0.0989897551359953
4,156,1247,2018,1,0.2081683433219178
4,156,1254,2018,1,0.1967152826012093
4,156,1672,2018,1,0.1790462645018945
4,156,1673,2018,1,0.2603598273401235
4,156,1868,2018,1,0.2045860591574478
4,156,1869,2018,1,0.1709952277106207
4,157,194,2018,1,0.2504968617343644
4,157,891,2018,1,0.0657713684854628
4,157,1075,2018,1,0.2316006747159091
4,157,1175,2018,1,0.2797714167343073
4,157,1248,2018,1,0.2129960221318668
4,157,1252,2018,1,0.2482000102555562
4,157,1862,2018,1,0.2526265478594127
4,157,1863,2018,1,0.2235608268246218
4,158,161,2018,1,0.2434285366697009
4,158,162,2018,1,0.2421358738145682
4,158,163,2018,1,0.2738072730617327
4,158,195,2018,1,0.103572272555732
4,158,1158,2018,1,0.083868722974157
4,158,1875,2018,1,0.0788160972988482
4,158,1876,2018,1,0.0874770961151265
4,158,1877,2018,1,0.1137073382452574
4,158,1990,2018,1,0.063994940589456
4,158,1991,2018,1,0.0709331623022107
4,158,2081,2018,1,0.1069651767611503
4,159,164,2018,1,0.3164368729929026
4,159,201,2018,1,0.2418628896705407
4,159,210,2018,1,0.2400202361497422
4,159,1174,2018,1,0.1957705614328247
4,159,1251,2018,1,0.22820349142585
4,159,1404,2018,1,0.2870787398204178
4,159,1405,2018,1,0.2536452318274456
4,159,1406,2018,1,0.2775707848816809
4,159,1992,2018,1,0.1600413585634339
4,160,159,2018,1,0.30236776544053
4,160,160,2018,1,0.1902521956923696
4,160,178,2018,1,0.2065377315032902
4,160,1041,2018,1,0.1808120475327673
4,160,1228,2018,1,0.1701809511346332
4,160,1229,2018,1,0.1487991922403098
4,160,1230,2018,1,0.1092635740375695
4,160,1803,2018,1,0.2846931316607231
4,160,1804,2018,1,0.1013194159638109
3,161,98,2018,1,0.308418318334364
3,161,131,2018,1,0.3184597460232037
3,161,132,2018,1,0.2944720923781156
3,161,143,2018,1,0.3680023866269384
3,161,896,2018,1,0.2784642570347498
3,161,1046,2018,1,0.2838733863998025
3,161,1163,2018,1,0.322271816668189
3,161,1164,2018,1,0.3797462350629233
3,161,1220,2018,1,0.3139675515447017
3,161,1443,2018,1,0.2417961853736305
3,161,1444,2018,1,0.3917515017468182
3,161,1446,2018,1,0.3755153487630517
3,161,1725,2018,1,0.167668366137846
3,161,1726,2018,1,0.3819423681884359
3,162,99,2018,1,0.1906588145107544
3,162,100,2018,1,0.1324346799116868
3,162,1040,2018,1,0.1010499956246271
3,162,1450,2018,1,0.0740002815895368
3,162,1451,2018,1,0.1249086191516257
3,162,1452,2018,1,0.2109661926066756
3,162,2174,2018,1,0.0574831701815128
3,162,2227,2018,1,0.2861476242542267
3,163,125,2018,1,0.1525318710314672
3,163,126,2018,1,0.111154938694252
3,163,134,2018,1,0.1602900770844006
3,163,1037,2018,1,0.1381417822650098
3,163,1039,2018,1,0.2086387840477196
3,163,1378,2018,1,0.2256741749543001
3,163,1403,2018,1,0.4801000360434739
3,163,1407,2018,1,0.2061141437719419
3,163,2067,2018,1,0.3084267025902157
3,163,2068,2018,1,0.3759878365723049
3,164,127,2018,1,0.1988367087832104
3,164,128,2018,1,0.3100694371913065
3,164,129,2018,1,0.3566559922271574
3,164,130,2018,1,0.2620762582060955
3,164,1028,2018,1,0.2734415812849579
3,164,1038,2018,1,0.3246070444185998
3,164,1249,2018,1,0.1702387790604768
3,164,1250,2018,1,0.1816401428615509
3,164,1377,2018,1,0.1357384359301122
3,164,1401,2018,1,0.2841766407642793
3,164,1402,2018,1,0.4068733392759811
3,164,2205,2018,1,0.1046590134501457
3,165,112,2018,1,0.1557867362221812
3,165,113,2018,1,0.2831930327833744
3,165,114,2018,1,0.3342167194073017
3,165,115,2018,1,0.1850005112125375
3,165,672,2018,1,0.2705613981503554
3,165,1034,2018,1,0.3602538815519094
3,165,1902,2018,1,0.2305923736024045
3,165,1987,2018,1,0.4012283060649738
3,165,1988,2018,1,0.2784579023283731
3,166,111,2018,1,0.059010655426782
3,166,1901,2018,1,0.1370761806552822
3,167,117,2018,1,0.2791623856234491
3,167,123,2018,1,0.1444546724340729
3,167,124,2018,1,0.1705019225433541
3,167,137,2018,1,0.2280251701333244
3,168,116,2018,1,0.2553927052611487
3,168,118,2018,1,0.305974962407136
3,168,119,2018,1,0.311489895075507
3,168,120,2018,1,0.2499737042212203
3,168,121,2018,1,0.2496587669830074
3,168,135,2018,1,0.2766820183848073
3,168,136,2018,1,0.3120071476324925
3,168,203,2018,1,0.3654021486711274
3,168,1035,2018,1,0.1190098442888389
3,168,1036,2018,1,0.0978699348590992
3,168,1611,2018,1,0.2984175724383662
3,169,72,2018,1,0.3605754330283717
3,169,80,2018,1,0.5027665438717359
3,169,138,2018,1,0.3036658853865189
3,169,1159,2018,1,0.2292479096556739
3,169,1160,2018,1,0.1465112484092735
3,169,1161,2018,1,0.1984241118490945
3,169,1878,2018,1,0.2813353196491034
3,169,1879,2018,1,0.1211749028371143
3,169,1891,2018,1,0.3164507746257548
3,169,2012,2018,1,0.3857515128603893
3,169,2187,2018,1,0.0374662019312381
3,169,2256,2018,1,0.046312179416418
3,169,2312,2018,1,0.1514947861433029
3,170,154,2018,1,0.5882371859857507
3,170,1890,2018,1,0.1713654555283583
3,170,1892,2018,1,0.1855560338935535
3,171,122,2018,1,0.3564898632765105
3,171,1445,2018,1,0.4356129421111938
3,171,1833,2018,1,0.3548696522081752
3,171,1986,2018,1,0.4115405326372247
9,172,560,2018,1,0.3211367098770478
9,172,588,2018,1,0.396587587391514
9,172,589,2018,1,0.2026281341824499
9,172,590,2018,1,0.2414670861285665
9,172,1952,2018,1,0.3403599717881944
9,172,1998,2018,1,0.2580896698767897
9,172,2015,2018,1,0.3742784525361088
3,173,81,2018,1,0.1591030601160087
3,173,82,2018,1,0.4031496822207796
3,173,83,2018,1,0.1858630710177951
3,173,84,2018,1,0.2703214296571011
3,173,96,2018,1,0.2798228568771258
3,173,97,2018,1,0.2125767878241154
3,173,144,2018,1,0.0887616325827205
3,173,145,2018,1,0.1517591803172863
3,173,146,2018,1,0.2448519994964767
3,173,147,2018,1,0.1854824356968627
3,173,148,2018,1,0.3805159336544689
3,173,149,2018,1,0.352027054729343
3,173,150,2018,1,0.3081687232710822
3,173,151,2018,1,0.2303111683238636
3,173,208,2018,1,0.429070420152559
3,173,209,2018,1,0.3983212807267728
3,173,1138,2018,1,0.2161521008356254
3,174,85,2018,1,0.2589450065968675
3,174,90,2018,1,0.2445608577593092
3,174,92,2018,1,0.216281748863582
3,174,155,2018,1,0.350785149712909
3,174,202,2018,1,0.3454809708215656
3,174,587,2018,1,0.159570958104993
3,174,591,2018,1,0.380856967580844
3,174,592,2018,1,0.2756497864086871
3,174,675,2018,1,0.2490204980786785
3,174,1139,2018,1,0.1702242053633451
3,175,86,2018,1,0.2371159964656026
3,175,87,2018,1,0.3252013192403636
3,175,88,2018,1,0.4519603786966987
3,175,89,2018,1,0.3501983710370787
3,175,95,2018,1,0.4397278189950203
3,175,156,2018,1,0.2738214177642603
3,175,1044,2018,1,0.3129503373952738
3,175,1135,2018,1,0.2819449332193789
3,175,1136,2018,1,0.3314516064832505
3,175,1137,2018,1,0.3213205848786006
3,176,91,2018,1,0.4901814088983051
3,176,93,2018,1,0.4372304565809969
3,176,94,2018,1,0.4074397840427452
3,176,133,2018,1,0.3914239223353027
3,176,895,2018,1,0.3493087012231024
3,176,1133,2018,1,0.3154928190707849
3,176,1134,2018,1,0.2902664997111648
3,176,1208,2018,1,0.3295705736467543
3,176,1209,2018,1,0.3383928978336487
3,176,1790,2018,1,0.2786861596999777
3,176,1791,2018,1,0.346621179182499
3,179,75,2018,1,0.1117136479327515
3,179,892,2018,1,0.1009535373911848
3,179,1027,2018,1,0.0885178575484063
3,179,1176,2018,1,0.1471923328116272
3,179,1330,2018,1,0.3089253623712153
3,179,1331,2018,1,0.1388172980164249
3,180,78,2018,1,0.2433241511998551
3,180,79,2018,1,0.2359017316032858
3,180,152,2018,1,0.2306049948206859
3,180,153,2018,1,0.1269635226991441
3,181,73,2018,1,0.2366977414457855
3,181,74,2018,1,0.0582504224051073
3,181,76,2018,1,0.2328167570739233
3,181,676,2018,1,0.0965313948212062
3,181,1140,2018,1,0.3999563397514102
3,181,1332,2018,1,0.072705892416147
3,181,1333,2018,1,0.1267341903493374
3,181,1334,2018,1,0.0694390293836335
3,181,1336,2018,1,0.3781738006161972
3,181,1337,2018,1,0.1712134310133068
3,181,1447,2018,1,0.0582228393554687
3,181,1866,2018,1,0.0743599367986362
3,181,1867,2018,1,0.0805259530835516
3,181,2017,2018,1,0.1006308456310059
3,183,1328,2018,1,0.1989657463040388
3,183,1329,2018,1,0.204125131219498
3,184,77,2018,1,0.2920234451117747
3,184,1335,2018,1,0.2990577164843059
3,184,1338,2018,1,0.1634180602830074
4,185,170,2018,1,0.3730670341312418
4,185,198,2018,1,0.387797832812147
4,185,854,2018,1,0.4566489960830227
4,185,1073,2018,1,0.1028200424101799
4,185,1649,2018,1,0.171422291723737
4,185,2143,2018,1,0.0222782678902149
4,185,2215,2018,1,0.0224291160702705
4,188,179,2018,1,0.1569728851318359
4,188,1144,2018,1,0.3012422160435134
3,189,141,2018,1,0.3020354531028054
3,189,887,2018,1,0.2894685762422578
3,189,888,2018,1,0.3861159650982368
3,189,1153,2018,1,0.1875644601285307
3,189,1237,2018,1,0.2434979266916824
3,189,1238,2018,1,0.3435862799110653
3,189,1239,2018,1,0.2854993508902077
3,189,2132,2018,1,0.0839369371533393
3,189,2138,2018,1,0.0355987064540386
4,190,1234,2018,1,0.0605930540296766
4,190,1235,2018,1,0.3252690403198462
4,190,1236,2018,1,0.3378979159188801
4,190,1660,2018,1,0.2617043875388317
3,191,101,2018,1,0.15292754417242
3,191,108,2018,1,0.3682168496621621
3,191,109,2018,1,0.2216378795894688
3,191,110,2018,1,0.4279524502134449
3,191,139,2018,1,0.2659503772013211
3,191,140,2018,1,0.3337540165070564
3,191,142,2018,1,0.3328600984240633
3,191,1165,2018,1,0.3176811511282561
3,191,1166,2018,1,0.2983159785049812
3,191,1167,2018,1,0.3035497535947221
3,191,1448,2018,1,0.1586125074927486
3,191,1449,2018,1,0.2673296644263921
3,191,2281,2018,1,0.1579341292381286
4,192,102,2018,1,0.1657626533224891
4,192,103,2018,1,0.2342238291776793
4,192,104,2018,1,0.1970905401767828
4,192,105,2018,1,0.34996337890625
4,192,106,2018,1,0.2831498616089805
4,192,107,2018,1,0.2268265210665189
4,192,157,2018,1,0.2199587285668568
4,192,158,2018,1,0.1660716888219259
4,192,168,2018,1,0.2513765694540362
4,192,899,2018,1,0.2956637400819346
4,193,166,2018,1,0.2244013863395775
4,193,182,2018,1,0.1070296077404992
4,193,183,2018,1,0.2237805453213778
4,193,184,2018,1,0.2736094509228767
4,193,185,2018,1,0.2174150385755173
4,193,843,2018,1,0.2868811802248268
4,193,844,2018,1,0.2257383736779995
4,193,893,2018,1,0.2828882417599002
4,193,1116,2018,1,0.3242284662915075
4,193,1177,2018,1,0.1821510358115021
4,193,1178,2018,1,0.2728203029969178
4,193,1231,2018,1,0.2551272252490479
4,193,1291,2018,1,0.1798828931955191
4,193,1421,2018,1,0.4444405369504669
4,193,1520,2018,1,0.1862686568076862
4,193,1676,2018,1,0.130237442126377
4,193,1677,2018,1,0.1592858781866311
4,193,2114,2018,1,0.1783317327499389
4,194,865,2018,1,0.2489210468569642
4,194,866,2018,1,0.1008801450407316
4,194,898,2018,1,0.1132619986262346
4,194,1232,2018,1,0.1770695495605468
4,194,1233,2018,1,0.2360608398886907
4,195,169,2018,1,0.1055590725876997
4,195,1157,2018,1,0.0781504467373692
4,195,1425,2018,1,0.1134547183388157
4,195,1426,2018,1,0.0974609332377684
4,196,1370,2018,1,0.2289059063619818
4,196,1371,2018,1,0.2283587661086087
4,196,1372,2018,1,0.2076618807303473
4,196,1373,2018,1,0.3135612274454373
4,196,1374,2018,1,0.1592808881682665
4,196,1659,2018,1,0.076198140903154
4,196,1661,2018,1,0.1741380117471935
4,196,2080,2018,1,0.2474012342105616
4,197,174,2018,1,0.0824434514631304
4,197,177,2018,1,0.1376202017228233
4,197,197,2018,1,0.2845606789660098
4,197,1693,2018,1,0.1598453982440745
4,197,1694,2018,1,0.0957318163196718
4,198,199,2018,1,0.0985462430357809
4,198,832,2018,1,0.1408769733696322
4,198,1045,2018,1,0.3134839885894644
4,198,1141,2018,1,0.1832556237979811
4,198,1142,2018,1,0.3481801021347979
4,198,1143,2018,1,0.2308179454102151
4,198,2054,2018,1,0.1377377844362713
4,198,2055,2018,1,0.1202001493485247
4,199,192,2018,1,0.2093760372615067
4,199,200,2018,1,0.108628092726616
4,199,1145,2018,1,0.2130952012313125
4,199,2023,2018,1,0.1316999450443297
4,199,2024,2018,1,0.1793216447169663
4,199,2025,2018,1,0.1709311225197532
4,200,175,2018,1,0.3089501795218738
4,200,176,2018,1,0.1969482883455588
4,200,186,2018,1,0.1625751428053841
4,200,2026,2018,1,0.1744234906548339
4,200,2027,2018,1,0.0891305337220559
4,201,1080,2018,1,0.1697837378669921
4,201,1399,2018,1,0.1344131142056687
4,202,190,2018,1,0.1348302897064249
4,202,1029,2018,1,0.1144792100657587
4,202,1030,2018,1,0.1365839252557455
4,202,1031,2018,1,0.0868842134770658
4,202,1032,2018,1,0.0948329542937341
4,202,1033,2018,1,0.078451182985086
4,202,1078,2018,1,0.1728884939005892
4,202,1079,2018,1,0.0761357542578372
4,202,1147,2018,1,0.1286858963092584
4,202,1148,2018,1,0.1661818444163089
4,202,1149,2018,1,0.0931417174258474
4,202,1150,2018,1,0.0960428278009454
4,202,1151,2018,1,0.1050243967587186
4,202,1152,2018,1,0.0966429545729827
4,203,187,2018,1,0.1748796314720174
4,203,1076,2018,1,0.1085283020396291
4,203,1146,2018,1,0.1573828056310917
4,203,1624,2018,1,0.1323439519208176
4,203,1625,2018,1,0.219403803743274
4,203,1897,2018,1,0.3119523186488004
4,203,2083,2018,1,0.1746965795755386
4,204,1077,2018,1,0.1268579688056672
4,204,1114,2018,1,0.2437071411166806
4,204,1898,2018,1,0.211995332227464
4,205,180,2018,1,0.210907074759479
4,205,181,2018,1,0.0642737420643506
4,205,204,2018,1,0.109254305331591
4,205,205,2018,1,0.1572190598739774
4,205,894,2018,1,0.1309537499518341
4,205,1162,2018,1,0.2367204938616071
4,205,1244,2018,1,0.3257034062090969
4,205,1432,2018,1,0.039660042478838
4,205,2082,2018,1,0.0209302324801683
4,206,167,2018,1,0.1089373997279575
4,206,171,2018,1,0.2072270932404891
4,206,1024,2018,1,0.2290931543682437
4,206,1025,2018,1,0.1913184879710839
4,206,1026,2018,1,0.1317569047976763
4,206,1119,2018,1,0.2887306802547488
4,206,1179,2018,1,0.2777995535350032
4,206,1180,2018,1,0.2697402106391059
4,206,1420,2018,1,0.236602783203125
4,206,1422,2018,1,0.1294356923560573
4,206,1423,2018,1,0.3135079543190615
4,206,1424,2018,1,0.305391761739418
4,206,1761,2018,1,0.1642830760364428
4,206,2238,2018,1,0.1818181872367859
4,207,173,2018,1,0.1300418849067641
4,207,188,2018,1,0.1356718804332214
4,207,189,2018,1,0.2453559921356384
4,207,196,2018,1,0.1153322814049896
4,207,206,2018,1,0.30398885693412
4,207,1115,2018,1,0.2511928353203506
4,208,172,2018,1,0.1013740307183435
4,208,1117,2018,1,0.1649858654054821
4,208,1118,2018,1,0.2905079372108743
4,208,1567,2018,1,0.2476369563095825
4,208,1762,2018,1,0.0869969159171104
1,209,753,2018,1,0.1704015628293287
1,209,1873,2018,1,0.1915993203922193
1,209,1874,2018,1,0.0910026424038212
1,211,1528,2018,1,0.1741749533952727
1,212,1017,2018,1,0.0992733432400611
1,212,1168,2018,1,0.2456483049567071
1,212,1523,2018,1,0.0508243641312329
1,212,1524,2018,1,0.149478730868263
1,212,1525,2018,1,0.0747586759122403
1,212,1526,2018,1,0.1478311339421058
1,212,1527,2018,1,0.1205058919972386
1,213,738,2018,1,0.1735803989016956
1,214,750,2018,1,0.1736774934619761
1,214,751,2018,1,0.1354861666232897
1,214,754,2018,1,0.1959909456201707
1,214,755,2018,1,0.1040177151088801
1,214,756,2018,1,0.2607407047250176
1,214,757,2018,1,0.1812273782705415
1,214,758,2018,1,0.1963467514305784
1,214,911,2018,1,0.2617132609322567
1,214,1657,2018,1,0.1023122795804619
1,214,1658,2018,1,0.2799493696199217
1,215,759,2018,1,0.0887391837059725
1,215,1521,2018,1,0.1137476228081485
1,216,760,2018,1,0.0786184159117174
1,216,761,2018,1,0.1336278847768797
1,216,1522,2018,1,0.1731345339190087
1,217,788,2018,1,0.1498736182531446
1,218,778,2018,1,0.0759677604231622
1,218,784,2018,1,0.1602600834499182
1,218,785,2018,1,0.0619407971022225
1,218,851,2018,1,0.1116201911605887
1,218,858,2018,1,0.1321645469275911
1,219,739,2018,1,0.1982671192714146
1,219,740,2018,1,0.1916921536841127
1,219,749,2018,1,0.1098283589917376
1,219,1650,2018,1,0.2216343713417604
1,220,741,2018,1,0.0906509272012484
1,220,742,2018,1,0.0594889142296531
1,220,752,2018,1,0.1134806581886491
1,220,912,2018,1,0.1579943630622675
1,220,1048,2018,1,0.0727099672953287
1,220,1210,2018,1,0.0699789136755767
1,220,1973,2018,1,0.1793646449063836
1,220,2028,2018,1,0.2171736673271285
1,220,2029,2018,1,0.2340584523501371
1,221,705,2018,1,0.0631893619076236
1,221,820,2018,1,0.165181856746021
1,221,826,2018,1,0.0512358635029894
1,221,827,2018,1,0.1428424262012224
1,221,1455,2018,1,0.0729483696469536
1,221,1465,2018,1,0.1173746493174414
1,221,1466,2018,1,0.1575327138791139
1,221,1705,2018,1,0.0363990506347344
1,221,1706,2018,1,0.0936428189455308
1,221,2311,2018,1,0.0626649111509323
1,222,1456,2018,1,0.1080767207454291
1,222,1457,2018,1,0.0853866534938785
1,222,1458,2018,1,0.134995337314293
1,222,1459,2018,1,0.1027867851174215
1,222,1460,2018,1,0.0888322057197991
1,222,1461,2018,1,0.0545370700995783
1,222,1462,2018,1,0.0751205302299337
1,222,1463,2018,1,0.0402684867767305
1,222,1464,2018,1,0.0799116686828683
1,222,1467,2018,1,0.0544936335872442
1,222,1468,2018,1,0.0655685184009843
1,222,2161,2018,1,0.0501818172633647
1,223,706,2018,1,0.1087637714955998
1,223,707,2018,1,0.1196341956569093
1,223,745,2018,1,0.1199098679734961
1,223,746,2018,1,0.0859694452113069
1,223,786,2018,1,0.0820214474787477
1,223,787,2018,1,0.1210805712248149
1,223,880,2018,1,0.0754127037234422
1,223,2260,2018,1,0.0218878258019685
1,224,1325,2018,1,0.0568575125119116
1,224,1970,2018,1,0.1626498191733706
1,224,1971,2018,1,0.133319720099954
1,224,1974,2018,1,0.1010503030616093
1,225,708,2018,1,0.158322772031603
1,225,709,2018,1,0.1619797954965897
1,225,720,2018,1,0.2357891161533231
1,225,721,2018,1,0.2227139937748547
1,225,722,2018,1,0.1991673251350618
1,225,725,2018,1,0.1768912772193831
1,225,726,2018,1,0.1348979610423143
1,225,727,2018,1,0.2048779369825386
1,225,728,2018,1,0.1566957335232356
1,225,729,2018,1,0.2232701266139312
1,225,730,2018,1,0.1049695226246725
1,225,731,2018,1,0.1700663490900917
1,225,732,2018,1,0.1715044637364665
1,225,733,2018,1,0.129626225229178
1,225,734,2018,1,0.1487467045044348
1,225,735,2018,1,0.1951908431029672
1,225,773,2018,1,0.1909434804070474
1,225,774,2018,1,0.1644819325566591
1,225,776,2018,1,0.2121526930067274
1,225,777,2018,1,0.1517454935405068
1,225,909,2018,1,0.2117751120802326
1,225,910,2018,1,0.17721437726702
1,225,1860,2018,1,0.1324367112379807
1,225,1861,2018,1,0.1235642840871137
1,225,1977,2018,1,0.1979922357006607
1,225,1978,2018,1,0.2310224889325206
1,225,2030,2018,1,0.1622175361660578
1,225,2031,2018,1,0.1036734087713833
1,225,2278,2018,1,0.102738119661808
1,226,770,2018,1,0.1481648568184145
1,226,771,2018,1,0.1252956318944581
1,226,772,2018,1,0.0552200329341111
1,226,828,2018,1,0.0912227067744326
1,227,743,2018,1,0.1094640295751015
1,227,744,2018,1,0.1345657295834234
1,227,779,2018,1,0.188517432428385
1,227,1814,2018,1,0.1189171524857887
1,227,1823,2018,1,0.1941958708874485
1,227,1824,2018,1,0.2445024311213203
1,227,2002,2018,1,0.1920667280146666
1,227,2172,2018,1,0.1220572292804718
1,228,694,2018,1,0.1278778187279562
1,228,695,2018,1,0.1571742817506951
1,228,697,2018,1,0.15775061855797
1,228,698,2018,1,0.1224779347045059
1,228,699,2018,1,0.1499274104249243
1,228,700,2018,1,0.1642199205548575
1,228,701,2018,1,0.1924246784606715
1,228,702,2018,1,0.1944233797852845
1,228,703,2018,1,0.2906187762417504
1,228,704,2018,1,0.203398681640625
1,228,723,2018,1,0.1901264687944823
1,228,724,2018,1,0.1400485854765034
1,228,736,2018,1,0.1876622381788469
1,228,737,2018,1,0.1758877210636409
1,228,775,2018,1,0.2781660143874525
1,228,879,2018,1,0.1726921292299723
1,228,1801,2018,1,0.1155261814033723
1,228,1802,2018,1,0.0831686166616586
1,229,792,2018,1,0.0737544860417747
1,229,1345,2018,1,0.0782695672450921
1,229,1481,2018,1,0.1320555822145893
1,229,1536,2018,1,0.0936165210432116
1,229,1537,2018,1,0.0862202891227185
1,229,2153,2018,1,0.2650494277477264
1,230,808,2018,1,0.0738178571065266
1,230,821,2018,1,0.212308195383464
1,230,822,2018,1,0.0704021389419968
1,230,823,2018,1,0.1032651328724217
1,230,824,2018,1,0.0531400839487711
1,230,825,2018,1,0.1319112537287864
1,230,1357,2018,1,0.172337092909702
1,230,1653,2018,1,0.2264919424415531
1,230,1654,2018,1,0.14898467782334
1,230,2273,2018,1,0.0444723218679428
1,231,696,2018,1,0.082204730149024
1,231,780,2018,1,0.1049006443397671
1,231,781,2018,1,0.1354974184422134
1,231,782,2018,1,0.165814575396086
1,231,796,2018,1,0.0737550873117348
1,231,798,2018,1,0.0834021250406901
1,231,799,2018,1,0.0506817691928737
1,231,800,2018,1,0.0552101352987768
1,231,801,2018,1,0.0587791643644634
1,231,802,2018,1,0.0908094801448296
1,231,803,2018,1,0.0577273510120533
1,231,804,2018,1,0.0928376046493924
1,231,805,2018,1,0.0771469910939534
1,231,806,2018,1,0.0580157325381324
1,231,807,2018,1,0.0875514962456443
1,231,809,2018,1,0.0918371093856704
1,231,810,2018,1,0.073722452988128
1,231,811,2018,1,0.0827350082930985
1,231,812,2018,1,0.0725554722111399
1,231,850,2018,1,0.115140646510522
1,231,1294,2018,1,0.1686143141526442
1,231,1531,2018,1,0.059491475423177
1,231,1533,2018,1,0.0644191827029543
1,231,1534,2018,1,0.0554731669050923
1,231,1535,2018,1,0.0710086076619238
1,231,1817,2018,1,0.1349033875898881
1,231,1818,2018,1,0.0945559765919145
1,232,693,2018,1,0.0518977311405822
1,232,783,2018,1,0.1600116338485326
1,232,793,2018,1,0.0830942063610533
1,232,794,2018,1,0.0639487414160876
1,232,795,2018,1,0.0662997368883433
1,232,797,2018,1,0.0478583727877564
1,232,813,2018,1,0.0466980165985942
1,232,814,2018,1,0.0472013295807453
1,232,815,2018,1,0.0830073981695853
1,232,852,2018,1,0.0829492372887156
1,232,906,2018,1,0.0546483739997224
1,232,1018,2018,1,0.0808419011673837
1,232,1217,2018,1,0.0719614299348712
1,232,1218,2018,1,0.0807241231453518
1,232,1351,2018,1,0.0734368491354393
1,232,1529,2018,1,0.058131934353039
1,232,1530,2018,1,0.0509981993891766
1,232,1532,2018,1,0.0637825974473008
1,232,2099,2018,1,0.0428638719022274
1,232,2180,2018,1,0.0839020460844039
1,232,2272,2018,1,0.0274914093315601
1,233,251,2018,1,0.0950022197090456
1,233,1354,2018,1,0.0951918603820215
