district_code,district,year,month,lst,night_lst
17719,Chhindwara,2024.0,4.0,38.67294496784064,20.477224004449575
17719,Chhindwara,2024.0,5.0,37.875414413476406,23.65408967237412
17719,Chhindwara,2024.0,6.0,38.13109642266461,25.09877962295017
17719,Chhindwara,2024.0,7.0,28.510964430086435,21.371598304567637
17719,Chhindwara,2024.0,8.0,27.142614244892428,20.490623939035785
17719,Chhindwara,2024.0,9.0,28.120324486983147,20.11511719071247
17719,Chhindwara,2024.0,10.0,28.818758627871397,19.818631905051053
17719,Chhindwara,2024.0,11.0,26.19935222664629,15.666500000000031
17719,Chhindwara,2024.0,12.0,24.01860988973971,16.942785291554756
17719,Chhindwara,2025.0,1.0,23.737887782542096,13.799025684249274
17719,Chhindwara,2025.0,2.0,29.06231500153145,17.5138802456836
17719,Chhindwara,2025.0,3.0,36.26864632465546,18.421697620666237
17719,Chhindwara,2025.0,4.0,41.480268000000045,23.750470315890453
17719,Chhindwara,2025.0,5.0,37.86618692802448,23.77331720523153
17719,Chhindwara,2025.0,6.0,36.7690010321593,25.72675319986761
17719,Chhindwara,2025.0,7.0,28.74402545956411,20.93659948687785
17719,Chhindwara,2025.0,8.0,27.7850113474334,20.63444810263269
17719,Chhindwara,2025.0,9.0,26.149774659840357,20.703946590490848
17719,Chhindwara,2025.0,10.0,26.974142774885173,18.34102704127264
17719,Chhindwara,2025.0,11.0,23.72685738437982,14.871144998643963
17719,Chhindwara,2025.0,12.0,21.15417479326188,12.081714285714318
17720,Damoh,2017.0,1.0,25.61080687762583,13.00683895684907
17720,Damoh,2017.0,2.0,30.79945437501514,14.83230692601348
17720,Damoh,2017.0,3.0,41.312567476989656,16.644993484224994
17720,Damoh,2017.0,4.0,48.41794001505695,25.05791270635321
17720,Damoh,2017.0,5.0,46.89740570221241,26.64904367667879
17720,Damoh,2017.0,6.0,43.22437420890305,26.087879418085663
17720,Damoh,2017.0,7.0,35.76304686312529,23.32027375296136
17720,Damoh,2017.0,8.0,30.18559926921429,22.72383766324672
17720,Damoh,2017.0,9.0,33.57191569079806,23.178721040828503
17720,Damoh,2017.0,10.0,35.66323044418003,21.95814814814817
17720,Damoh,2017.0,11.0,30.837517905626864,16.776745101394752
17720,Damoh,2017.0,12.0,25.93477690458269,12.293849093809571
17720,Damoh,2018.0,1.0,26.49042027831072,11.859587436488178
17720,Damoh,2018.0,2.0,30.517769638390487,14.037950552367493
17720,Damoh,2018.0,3.0,42.56004069261948,18.72224859112241
17720,Damoh,2018.0,4.0,44.90611860018945,21.58732276635092
17720,Damoh,2018.0,5.0,46.47002685965463,24.13577525072153
17720,Damoh,2018.0,6.0,42.53703686038319,24.98551319648096
17720,Damoh,2018.0,7.0,36.8081636884668,25.002109460609272
17720,Damoh,2018.0,8.0,30.15257031554346,22.39126373141574
17720,Damoh,2018.0,9.0,32.46254780581366,20.71387677681799
17720,Damoh,2018.0,10.0,36.1261762051631,18.754103346876494
17720,Damoh,2018.0,11.0,32.983786691599775,14.25650779470494
17720,Damoh,2018.0,12.0,25.40458225708535,11.060028051507151
17720,Damoh,2019.0,1.0,24.45366684799765,10.637142857142896
17720,Damoh,2019.0,2.0,29.03599768317263,14.86484047687374
17720,Damoh,2019.0,3.0,39.40023504383504,18.62618398588868
17720,Damoh,2019.0,4.0,47.30758362192504,22.553448275862117
17720,Damoh,2019.0,5.0,49.88063811836697,26.731402766892117
17720,Damoh,2019.0,6.0,45.28237851713337,27.22939501500784
