district_code,district,year,built_up_area_sq_m,built_up_area_sq_km,month
17730,Jabalpur,2025,66973115.729411766,66.97311572941176,9
17730,Jabalpur,2025,66973115.729411766,66.97311572941176,10
17730,Jabalpur,2025,66973115.729411766,66.97311572941176,11
17730,Jabalpur,2025,66973115.729411766,66.97311572941176,12
17731,Jhabua,2015,38325181.898039214,38.32518189803921,1
17731,Jhabua,2015,38325181.898039214,38.32518189803921,2
17731,Jhabua,2015,38325181.898039214,38.32518189803921,3
17731,Jhabua,2015,38325181.898039214,38.32518189803921,4
17731,Jhabua,2015,38325181.898039214,38.32518189803921,5
17731,Jhabua,2015,38325181.898039214,38.32518189803921,6
17731,Jhabua,2015,38325181.898039214,38.32518189803921,7
17731,Jhabua,2015,38325181.898039214,38.32518189803921,8
17731,Jhabua,2015,38325181.898039214,38.32518189803921,9
17731,Jhabua,2015,38325181.898039214,38.32518189803921,10
17731,Jhabua,2015,38325181.898039214,38.32518189803921,11
17731,Jhabua,2015,38325181.898039214,38.32518189803921,12
17731,Jhabua,2016,44253981.543529406,44.253981543529406,1
17731,Jhabua,2016,44253981.543529406,44.253981543529406,2
17731,Jhabua,2016,44253981.543529406,44.253981543529406,3
17731,Jhabua,2016,44253981.543529406,44.253981543529406,4
17731,Jhabua,2016,44253981.543529406,44.253981543529406,5
17731,Jhabua,2016,44253981.543529406,44.253981543529406,6
17731,Jhabua,2016,44253981.543529406,44.253981543529406,7
17731,Jhabua,2016,44253981.543529406,44.253981543529406,8
17731,Jhabua,2016,44253981.543529406,44.253981543529406,9
17731,Jhabua,2016,44253981.543529406,44.253981543529406,10
17731,Jhabua,2016,44253981.543529406,44.253981543529406,11
17731,Jhabua,2016,44253981.543529406,44.253981543529406,12
17731,Jhabua,2017,50182781.189019606,50.18278118901961,1
17731,Jhabua,2017,50182781.189019606,50.18278118901961,2
17731,Jhabua,2017,50182781.189019606,50.18278118901961,3
17731,Jhabua,2017,50182781.189019606,50.18278118901961,4
17731,Jhabua,2017,50182781.189019606,50.18278118901961,5
17731,Jhabua,2017,50182781.189019606,50.18278118901961,6
17731,Jhabua,2017,50182781.189019606,50.18278118901961,7
17731,Jhabua,2017,50182781.189019606,50.18278118901961,8
17731,Jhabua,2017,50182781.189019606,50.18278118901961,9
17731,Jhabua,2017,50182781.189019606,50.18278118901961,10
17731,Jhabua,2017,50182781.189019606,50.18278118901961,11
17731,Jhabua,2017,50182781.189019606,50.18278118901961,12
17731,Jhabua,2018,56111580.8345098,56.111580834509795,1
17731,Jhabua,2018,56111580.8345098,56.111580834509795,2
17731,Jhabua,2018,56111580.8345098,56.111580834509795,3
17731,Jhabua,2018,56111580.8345098,56.111580834509795,4
17731,Jhabua,2018,56111580.8345098,56.111580834509795,5
17731,Jhabua,2018,56111580.8345098,56.111580834509795,6
17731,Jhabua,2018,56111580.8345098,56.111580834509795,7
17731,Jhabua,2018,56111580.8345098,56.111580834509795,8
17731,Jhabua,2018,56111580.8345098,56.111580834509795,9
17731,Jhabua,2018,56111580.8345098,56.111580834509795,10
17731,Jhabua,2018,56111580.8345098,56.111580834509795,11
17731,Jhabua,2018,56111580.8345098,56.111580834509795,12
17731,Jhabua,2019,62040380.47999999,62.04038047999999,1
17731,Jhabua,2019,62040380.47999999,62.04038047999999,2
17731,Jhabua,2019,62040380.47999999,62.04038047999999,3
17731,Jhabua,2019,62040380.47999999,62.04038047999999,4
17731,Jhabua,2019,62040380.47999999,62.04038047999999,5
17731,Jhabua,2019,62040380.47999999,62.04038047999999,6
17731,Jhabua,2019,62040380.47999999,62.04038047999999,7
17731,Jhabua,2019,62040380.47999999,62.04038047999999,8
17731,Jhabua,2019,62040380.47999999,62.04038047999999,9
17731,Jhabua,2019,62040380.47999999,62.04038047999999,10
17731,Jhabua,2019,62040380.47999999,62.04038047999999,11
17731,Jhabua,2019,62040380.47999999,62.04038047999999,12
17731,Jhabua,2020,67969180.12549019,67.96918012549018,1
17731,Jhabua,2020,67969180.12549019,67.96918012549018,2
17731,Jhabua,2020,67969180.12549019,67.96918012549018,3
17731,Jhabua,2020,67969180.12549019,67.96918012549018,4
17731,Jhabua,2020,67969180.12549019,67.96918012549018,5
17731,Jhabua,2020,67969180.12549019,67.96918012549018,6
17731,Jhabua,2020,67969180.12549019,67.96918012549018,7
17731,Jhabua,2020,67969180.12549019,67.96918012549018,8
17731,Jhabua,2020,67969180.12549019,67.96918012549018,9
17731,Jhabua,2020,67969180.12549019,67.96918012549018,10
17731,Jhabua,2020,67969180.12549019,67.96918012549018,11
17731,Jhabua,2020,67969180.12549019,67.96918012549018,12
17731,Jhabua,2021,71769064.32313724,71.76906432313724,1
17731,Jhabua,2021,71769064.32313724,71.76906432313724,2
17731,Jhabua,2021,71769064.32313724,71.76906432313724,3
17731,Jhabua,2021,71769064.32313724,71.76906432313724,4
17731,Jhabua,2021,71769064.32313724,71.76906432313724,5
17731,Jhabua,2021,71769064.32313724,71.76906432313724,6
17731,Jhabua,2021,71769064.32313724,71.76906432313724,7
17731,Jhabua,2021,71769064.32313724,71.76906432313724,8
17731,Jhabua,2021,71769064.32313724,71.76906432313724,9
17731,Jhabua,2021,71769064.32313724,71.76906432313724,10
17731,Jhabua,2021,71769064.32313724,71.76906432313724,11
17731,Jhabua,2021,71769064.32313724,71.76906432313724,12
17731,Jhabua,2022,75568948.5207843,75.5689485207843,1
17731,Jhabua,2022,75568948.5207843,75.5689485207843,2
17731,Jhabua,2022,75568948.5207843,75.5689485207843,3
17731,Jhabua,2022,75568948.5207843,75.5689485207843,4
17731,Jhabua,2022,75568948.5207843,75.5689485207843,5
17731,Jhabua,2022,75568948.5207843,75.5689485207843,6
17731,Jhabua,2022,75568948.5207843,75.5689485207843,7
17731,Jhabua,2022,75568948.5207843,75.5689485207843,8
17731,Jhabua,2022,75568948.5207843,75.5689485207843,9
17731,Jhabua,2022,75568948.5207843,75.5689485207843,10
17731,Jhabua,2022,75568948.5207843,75.5689485207843,11
17731,Jhabua,2022,75568948.5207843,75.5689485207843,12
17731,Jhabua,2023,79368832.71843135,79.36883271843135,1
17731,Jhabua,2023,79368832.71843135,79.36883271843135,2
17731,Jhabua,2023,79368832.71843135,79.36883271843135,3
17731,Jhabua,2023,79368832.71843135,79.36883271843135,4
17731,Jhabua,2023,79368832.71843135,79.36883271843135,5
17731,Jhabua,2023,79368832.71843135,79.36883271843135,6
17731,Jhabua,2023,79368832.71843135,79.36883271843135,7
17731,Jhabua,2023,79368832.71843135,79.36883271843135,8
17731,Jhabua,2023,79368832.71843135,79.36883271843135,9
17731,Jhabua,2023,79368832.71843135,79.36883271843135,10
17731,Jhabua,2023,79368832.71843135,79.36883271843135,11
17731,Jhabua,2023,79368832.71843135,79.36883271843135,12
17731,Jhabua,2024,83168716.91607842,83.16871691607842,1
17731,Jhabua,2024,83168716.91607842,83.16871691607842,2
17731,Jhabua,2024,83168716.91607842,83.16871691607842,3
17731,Jhabua,2024,83168716.91607842,83.16871691607842,4
17731,Jhabua,2024,83168716.91607842,83.16871691607842,5
17731,Jhabua,2024,83168716.91607842,83.16871691607842,6
17731,Jhabua,2024,83168716.91607842,83.16871691607842,7
17731,Jhabua,2024,83168716.91607842,83.16871691607842,8
17731,Jhabua,2024,83168716.91607842,83.16871691607842,9
17731,Jhabua,2024,83168716.91607842,83.16871691607842,10
17731,Jhabua,2024,83168716.91607842,83.16871691607842,11
17731,Jhabua,2024,83168716.91607842,83.16871691607842,12
17731,Jhabua,2025,86968601.11372547,86.96860111372547,1
17731,Jhabua,2025,86968601.11372547,86.96860111372547,2
17731,Jhabua,2025,86968601.11372547,86.96860111372547,3
17731,Jhabua,2025,86968601.11372547,86.96860111372547,4
17731,Jhabua,2025,86968601.11372547,86.96860111372547,5
17731,Jhabua,2025,86968601.11372547,86.96860111372547,6
17731,Jhabua,2025,86968601.11372547,86.96860111372547,7
17731,Jhabua,2025,86968601.11372547,86.96860111372547,8
17731,Jhabua,2025,86968601.11372547,86.96860111372547,9
17731,Jhabua,2025,86968601.11372547,86.96860111372547,10
17731,Jhabua,2025,86968601.11372547,86.96860111372547,11
17731,Jhabua,2025,86968601.11372547,86.96860111372547,12
70174,Katni,2015,42905356.44705883,42.90535644705883,1
70174,Katni,2015,42905356.44705883,42.90535644705883,2
70174,Katni,2015,42905356.44705883,42.90535644705883,3
70174,Katni,2015,42905356.44705883,42.90535644705883,4
70174,Katni,2015,42905356.44705883,42.90535644705883,5
70174,Katni,2015,42905356.44705883,42.90535644705883,6
70174,Katni,2015,42905356.44705883,42.90535644705883,7
70174,Katni,2015,42905356.44705883,42.90535644705883,8
70174,Katni,2015,42905356.44705883,42.90535644705883,9
70174,Katni,2015,42905356.44705883,42.90535644705883,10
70174,Katni,2015,42905356.44705883,42.90535644705883,11
70174,Katni,2015,42905356.44705883,42.90535644705883,12
70174,Katni,2016,44066711.23764706,44.066711237647056,1
70174,Katni,2016,44066711.23764706,44.066711237647056,2
70174,Katni,2016,44066711.23764706,44.066711237647056,3
70174,Katni,2016,44066711.23764706,44.066711237647056,4
70174,Katni,2016,44066711.23764706,44.066711237647056,5
70174,Katni,2016,44066711.23764706,44.066711237647056,6
70174,Katni,2016,44066711.23764706,44.066711237647056,7
70174,Katni,2016,44066711.23764706,44.066711237647056,8
70174,Katni,2016,44066711.23764706,44.066711237647056,9
70174,Katni,2016,44066711.23764706,44.066711237647056,10
70174,Katni,2016,44066711.23764706,44.066711237647056,11
70174,Katni,2016,44066711.23764706,44.066711237647056,12
70174,Katni,2017,45228066.028235294,45.2280660282353,1
70174,Katni,2017,45228066.028235294,45.2280660282353,2
70174,Katni,2017,45228066.028235294,45.2280660282353,3
70174,Katni,2017,45228066.028235294,45.2280660282353,4
70174,Katni,2017,45228066.028235294,45.2280660282353,5
70174,Katni,2017,45228066.028235294,45.2280660282353,6
70174,Katni,2017,45228066.028235294,45.2280660282353,7
70174,Katni,2017,45228066.028235294,45.2280660282353,8
70174,Katni,2017,45228066.028235294,45.2280660282353,9
70174,Katni,2017,45228066.028235294,45.2280660282353,10
70174,Katni,2017,45228066.028235294,45.2280660282353,11
70174,Katni,2017,45228066.028235294,45.2280660282353,12
70174,Katni,2018,46389420.818823524,46.389420818823524,1
70174,Katni,2018,46389420.818823524,46.389420818823524,2
70174,Katni,2018,46389420.818823524,46.389420818823524,3
70174,Katni,2018,46389420.818823524,46.389420818823524,4
70174,Katni,2018,46389420.818823524,46.389420818823524,5
70174,Katni,2018,46389420.818823524,46.389420818823524,6
70174,Katni,2018,46389420.818823524,46.389420818823524,7
70174,Katni,2018,46389420.818823524,46.389420818823524,8
70174,Katni,2018,46389420.818823524,46.389420818823524,9
70174,Katni,2018,46389420.818823524,46.389420818823524,10
70174,Katni,2018,46389420.818823524,46.389420818823524,11
70174,Katni,2018,46389420.818823524,46.389420818823524,12
70174,Katni,2019,47550775.60941176,47.55077560941176,1
70174,Katni,2019,47550775.60941176,47.55077560941176,2
70174,Katni,2019,47550775.60941176,47.55077560941176,3
70174,Katni,2019,47550775.60941176,47.55077560941176,4
70174,Katni,2019,47550775.60941176,47.55077560941176,5
70174,Katni,2019,47550775.60941176,47.55077560941176,6
70174,Katni,2019,47550775.60941176,47.55077560941176,7
70174,Katni,2019,47550775.60941176,47.55077560941176,8
70174,Katni,2019,47550775.60941176,47.55077560941176,9
70174,Katni,2019,47550775.60941176,47.55077560941176,10
70174,Katni,2019,47550775.60941176,47.55077560941176,11
70174,Katni,2019,47550775.60941176,47.55077560941176,12
70174,Katni,2020,48712130.39999999,48.71213039999999,1
70174,Katni,2020,48712130.39999999,48.71213039999999,2
70174,Katni,2020,48712130.39999999,48.71213039999999,3
70174,Katni,2020,48712130.39999999,48.71213039999999,4
70174,Katni,2020,48712130.39999999,48.71213039999999,5
70174,Katni,2020,48712130.39999999,48.71213039999999,6
70174,Katni,2020,48712130.39999999,48.71213039999999,7
70174,Katni,2020,48712130.39999999,48.71213039999999,8
70174,Katni,2020,48712130.39999999,48.71213039999999,9
70174,Katni,2020,48712130.39999999,48.71213039999999,10
70174,Katni,2020,48712130.39999999,48.71213039999999,11
70174,Katni,2020,48712130.39999999,48.71213039999999,12
70174,Katni,2021,49766450.196862735,49.766450196862735,1
70174,Katni,2021,49766450.196862735,49.766450196862735,2
70174,Katni,2021,49766450.196862735,49.766450196862735,3
70174,Katni,2021,49766450.196862735,49.766450196862735,4
70174,Katni,2021,49766450.196862735,49.766450196862735,5
70174,Katni,2021,49766450.196862735,49.766450196862735,6
70174,Katni,2021,49766450.196862735,49.766450196862735,7
70174,Katni,2021,49766450.196862735,49.766450196862735,8
70174,Katni,2021,49766450.196862735,49.766450196862735,9
70174,Katni,2021,49766450.196862735,49.766450196862735,10
70174,Katni,2021,49766450.196862735,49.766450196862735,11
70174,Katni,2021,49766450.196862735,49.766450196862735,12
70174,Katni,2022,50820769.993725486,50.820769993725484,1
70174,Katni,2022,50820769.993725486,50.820769993725484,2
70174,Katni,2022,50820769.993725486,50.820769993725484,3
70174,Katni,2022,50820769.993725486,50.820769993725484,4
70174,Katni,2022,50820769.993725486,50.820769993725484,5
70174,Katni,2022,50820769.993725486,50.820769993725484,6
70174,Katni,2022,50820769.993725486,50.820769993725484,7
70174,Katni,2022,50820769.993725486,50.820769993725484,8
70174,Katni,2022,50820769.993725486,50.820769993725484,9
70174,Katni,2022,50820769.993725486,50.820769993725484,10
70174,Katni,2022,50820769.993725486,50.820769993725484,11
70174,Katni,2022,50820769.993725486,50.820769993725484,12
70174,Katni,2023,51875089.79058823,51.87508979058823,1
70174,Katni,2023,51875089.79058823,51.87508979058823,2
70174,Katni,2023,51875089.79058823,51.87508979058823,3
70174,Katni,2023,51875089.79058823,51.87508979058823,4
70174,Katni,2023,51875089.79058823,51.87508979058823,5
70174,Katni,2023,51875089.79058823,51.87508979058823,6
70174,Katni,2023,51875089.79058823,51.87508979058823,7
70174,Katni,2023,51875089.79058823,51.87508979058823,8
70174,Katni,2023,51875089.79058823,51.87508979058823,9
70174,Katni,2023,51875089.79058823,51.87508979058823,10
70174,Katni,2023,51875089.79058823,51.87508979058823,11
70174,Katni,2023,51875089.79058823,51.87508979058823,12
70174,Katni,2024,52929409.58745098,52.929409587450984,1
70174,Katni,2024,52929409.58745098,52.929409587450984,2
70174,Katni,2024,52929409.58745098,52.929409587450984,3
70174,Katni,2024,52929409.58745098,52.929409587450984,4
70174,Katni,2024,52929409.58745098,52.929409587450984,5
70174,Katni,2024,52929409.58745098,52.929409587450984,6
70174,Katni,2024,52929409.58745098,52.929409587450984,7
70174,Katni,2024,52929409.58745098,52.929409587450984,8
70174,Katni,2024,52929409.58745098,52.929409587450984,9
70174,Katni,2024,52929409.58745098,52.929409587450984,10
70174,Katni,2024,52929409.58745098,52.929409587450984,11
70174,Katni,2024,52929409.58745098,52.929409587450984,12
70174,Katni,2025,53983729.384313725,53.983729384313726,1
70174,Katni,2025,53983729.384313725,53.983729384313726,2
70174,Katni,2025,53983729.384313725,53.983729384313726,3
70174,Katni,2025,53983729.384313725,53.983729384313726,4
70174,Katni,2025,53983729.384313725,53.983729384313726,5
70174,Katni,2025,53983729.384313725,53.983729384313726,6
70174,Katni,2025,53983729.384313725,53.983729384313726,7
70174,Katni,2025,53983729.384313725,53.983729384313726,8
70174,Katni,2025,53983729.384313725,53.983729384313726,9
70174,Katni,2025,53983729.384313725,53.983729384313726,10
70174,Katni,2025,53983729.384313725,53.983729384313726,11
70174,Katni,2025,53983729.384313725,53.983729384313726,12
17732,Mandla,2015,26161092.584313728,26.161092584313728,1
17732,Mandla,2015,26161092.584313728,26.161092584313728,2
17732,Mandla,2015,26161092.584313728,26.161092584313728,3
17732,Mandla,2015,26161092.584313728,26.161092584313728,4
17732,Mandla,2015,26161092.584313728,26.161092584313728,5
17732,Mandla,2015,26161092.584313728,26.161092584313728,6
17732,Mandla,2015,26161092.584313728,26.161092584313728,7
17732,Mandla,2015,26161092.584313728,26.161092584313728,8
17732,Mandla,2015,26161092.584313728,26.161092584313728,9
17732,Mandla,2015,26161092.584313728,26.161092584313728,10
17732,Mandla,2015,26161092.584313728,26.161092584313728,11
17732,Mandla,2015,26161092.584313728,26.161092584313728,12
17732,Mandla,2016,27361021.74039216,27.36102174039216,1
17732,Mandla,2016,27361021.74039216,27.36102174039216,2
17732,Mandla,2016,27361021.74039216,27.36102174039216,3
17732,Mandla,2016,27361021.74039216,27.36102174039216,4
17732,Mandla,2016,27361021.74039216,27.36102174039216,5
17732,Mandla,2016,27361021.74039216,27.36102174039216,6
17732,Mandla,2016,27361021.74039216,27.36102174039216,7
17732,Mandla,2016,27361021.74039216,27.36102174039216,8
17732,Mandla,2016,27361021.74039216,27.36102174039216,9
17732,Mandla,2016,27361021.74039216,27.36102174039216,10
17732,Mandla,2016,27361021.74039216,27.36102174039216,11
17732,Mandla,2016,27361021.74039216,27.36102174039216,12
17732,Mandla,2017,28560950.89647059,28.56095089647059,1
17732,Mandla,2017,28560950.89647059,28.56095089647059,2
17732,Mandla,2017,28560950.89647059,28.56095089647059,3
17732,Mandla,2017,28560950.89647059,28.56095089647059,4
17732,Mandla,2017,28560950.89647059,28.56095089647059,5
17732,Mandla,2017,28560950.89647059,28.56095089647059,6
17732,Mandla,2017,28560950.89647059,28.56095089647059,7
17732,Mandla,2017,28560950.89647059,28.56095089647059,8
17732,Mandla,2017,28560950.89647059,28.56095089647059,9
17732,Mandla,2017,28560950.89647059,28.56095089647059,10
17732,Mandla,2017,28560950.89647059,28.56095089647059,11
17732,Mandla,2017,28560950.89647059,28.56095089647059,12
17732,Mandla,2018,29760880.05254902,29.76088005254902,1
17732,Mandla,2018,29760880.05254902,29.76088005254902,2
17732,Mandla,2018,29760880.05254902,29.76088005254902,3
17732,Mandla,2018,29760880.05254902,29.76088005254902,4
17732,Mandla,2018,29760880.05254902,29.76088005254902,5
17732,Mandla,2018,29760880.05254902,29.76088005254902,6
17732,Mandla,2018,29760880.05254902,29.76088005254902,7
17732,Mandla,2018,29760880.05254902,29.76088005254902,8
17732,Mandla,2018,29760880.05254902,29.76088005254902,9
17732,Mandla,2018,29760880.05254902,29.76088005254902,10
17732,Mandla,2018,29760880.05254902,29.76088005254902,11
17732,Mandla,2018,29760880.05254902,29.76088005254902,12
17732,Mandla,2019,30960809.20862745,30.960809208627452,1
17732,Mandla,2019,30960809.20862745,30.960809208627452,2
17732,Mandla,2019,30960809.20862745,30.960809208627452,3
17732,Mandla,2019,30960809.20862745,30.960809208627452,4
17732,Mandla,2019,30960809.20862745,30.960809208627452,5
17732,Mandla,2019,30960809.20862745,30.960809208627452,6
17732,Mandla,2019,30960809.20862745,30.960809208627452,7
17732,Mandla,2019,30960809.20862745,30.960809208627452,8
17732,Mandla,2019,30960809.20862745,30.960809208627452,9
17732,Mandla,2019,30960809.20862745,30.960809208627452,10
17732,Mandla,2019,30960809.20862745,30.960809208627452,11
17732,Mandla,2019,30960809.20862745,30.960809208627452,12
17732,Mandla,2020,32160738.364705883,32.160738364705885,1
17732,Mandla,2020,32160738.364705883,32.160738364705885,2
17732,Mandla,2020,32160738.364705883,32.160738364705885,3
17732,Mandla,2020,32160738.364705883,32.160738364705885,4
17732,Mandla,2020,32160738.364705883,32.160738364705885,5
17732,Mandla,2020,32160738.364705883,32.160738364705885,6
17732,Mandla,2020,32160738.364705883,32.160738364705885,7
17732,Mandla,2020,32160738.364705883,32.160738364705885,8
17732,Mandla,2020,32160738.364705883,32.160738364705885,9
17732,Mandla,2020,32160738.364705883,32.160738364705885,10
17732,Mandla,2020,32160738.364705883,32.160738364705885,11
17732,Mandla,2020,32160738.364705883,32.160738364705885,12
17732,Mandla,2021,33049449.935686275,33.049449935686276,1
17732,Mandla,2021,33049449.935686275,33.049449935686276,2
17732,Mandla,2021,33049449.935686275,33.049449935686276,3
17732,Mandla,2021,33049449.935686275,33.049449935686276,4
17732,Mandla,2021,33049449.935686275,33.049449935686276,5
17732,Mandla,2021,33049449.935686275,33.049449935686276,6
17732,Mandla,2021,33049449.935686275,33.049449935686276,7
17732,Mandla,2021,33049449.935686275,33.049449935686276,8
17732,Mandla,2021,33049449.935686275,33.049449935686276,9
17732,Mandla,2021,33049449.935686275,33.049449935686276,10
17732,Mandla,2021,33049449.935686275,33.049449935686276,11
17732,Mandla,2021,33049449.935686275,33.049449935686276,12
17732,Mandla,2022,33938161.50666667,33.93816150666667,1
17732,Mandla,2022,33938161.50666667,33.93816150666667,2
17732,Mandla,2022,33938161.50666667,33.93816150666667,3
17732,Mandla,2022,33938161.50666667,33.93816150666667,4
17732,Mandla,2022,33938161.50666667,33.93816150666667,5
17732,Mandla,2022,33938161.50666667,33.93816150666667,6
17732,Mandla,2022,33938161.50666667,33.93816150666667,7
17732,Mandla,2022,33938161.50666667,33.93816150666667,8
17732,Mandla,2022,33938161.50666667,33.93816150666667,9
17732,Mandla,2022,33938161.50666667,33.93816150666667,10
17732,Mandla,2022,33938161.50666667,33.93816150666667,11
17732,Mandla,2022,33938161.50666667,33.93816150666667,12
17732,Mandla,2023,34826873.07764706,34.82687307764706,1
17732,Mandla,2023,34826873.07764706,34.82687307764706,2
17732,Mandla,2023,34826873.07764706,34.82687307764706,3
17732,Mandla,2023,34826873.07764706,34.82687307764706,4
17732,Mandla,2023,34826873.07764706,34.82687307764706,5
17732,Mandla,2023,34826873.07764706,34.82687307764706,6
17732,Mandla,2023,34826873.07764706,34.82687307764706,7
17732,Mandla,2023,34826873.07764706,34.82687307764706,8
17732,Mandla,2023,34826873.07764706,34.82687307764706,9
17732,Mandla,2023,34826873.07764706,34.82687307764706,10
17732,Mandla,2023,34826873.07764706,34.82687307764706,11
17732,Mandla,2023,34826873.07764706,34.82687307764706,12
17732,Mandla,2024,35715584.64862745,35.715584648627456,1
17732,Mandla,2024,35715584.64862745,35.715584648627456,2
17732,Mandla,2024,35715584.64862745,35.715584648627456,3
17732,Mandla,2024,35715584.64862745,35.715584648627456,4
17732,Mandla,2024,35715584.64862745,35.715584648627456,5
17732,Mandla,2024,35715584.64862745,35.715584648627456,6
17732,Mandla,2024,35715584.64862745,35.715584648627456,7
17732,Mandla,2024,35715584.64862745,35.715584648627456,8
17732,Mandla,2024,35715584.64862745,35.715584648627456,9
17732,Mandla,2024,35715584.64862745,35.715584648627456,10
17732,Mandla,2024,35715584.64862745,35.715584648627456,11
17732,Mandla,2024,35715584.64862745,35.715584648627456,12
17732,Mandla,2025,36604296.219607845,36.604296219607846,1
17732,Mandla,2025,36604296.219607845,36.604296219607846,2
17732,Mandla,2025,36604296.219607845,36.604296219607846,3
17732,Mandla,2025,36604296.219607845,36.604296219607846,4
17732,Mandla,2025,36604296.219607845,36.604296219607846,5
17732,Mandla,2025,36604296.219607845,36.604296219607846,6
17732,Mandla,2025,36604296.219607845,36.604296219607846,7
17732,Mandla,2025,36604296.219607845,36.604296219607846,8
17732,Mandla,2025,36604296.219607845,36.604296219607846,9
17732,Mandla,2025,36604296.219607845,36.604296219607846,10
17732,Mandla,2025,36604296.219607845,36.604296219607846,11
17732,Mandla,2025,36604296.219607845,36.604296219607846,12
17733,Mandsaur,2015,47466222.066666655,47.46622206666665,1
17733,Mandsaur,2015,47466222.066666655,47.46622206666665,2
17733,Mandsaur,2015,47466222.066666655,47.46622206666665,3
17733,Mandsaur,2015,47466222.066666655,47.46622206666665,4
17733,Mandsaur,2015,47466222.066666655,47.46622206666665,5
17733,Mandsaur,2015,47466222.066666655,47.46622206666665,6
17733,Mandsaur,2015,47466222.066666655,47.46622206666665,7
17733,Mandsaur,2015,47466222.066666655,47.46622206666665,8
17733,Mandsaur,2015,47466222.066666655,47.46622206666665,9
17733,Mandsaur,2015,47466222.066666655,47.46622206666665,10
17733,Mandsaur,2015,47466222.066666655,47.46622206666665,11
17733,Mandsaur,2015,47466222.066666655,47.46622206666665,12
17733,Mandsaur,2016,48373374.15450979,48.37337415450979,1
17733,Mandsaur,2016,48373374.15450979,48.37337415450979,2
17733,Mandsaur,2016,48373374.15450979,48.37337415450979,3
17733,Mandsaur,2016,48373374.15450979,48.37337415450979,4
17733,Mandsaur,2016,48373374.15450979,48.37337415450979,5
17733,Mandsaur,2016,48373374.15450979,48.37337415450979,6
17733,Mandsaur,2016,48373374.15450979,48.37337415450979,7
17733,Mandsaur,2016,48373374.15450979,48.37337415450979,8
17733,Mandsaur,2016,48373374.15450979,48.37337415450979,9
17733,Mandsaur,2016,48373374.15450979,48.37337415450979,10
17733,Mandsaur,2016,48373374.15450979,48.37337415450979,11
17733,Mandsaur,2016,48373374.15450979,48.37337415450979,12
17733,Mandsaur,2017,49280526.242352925,49.28052624235293,1
17733,Mandsaur,2017,49280526.242352925,49.28052624235293,2
17733,Mandsaur,2017,49280526.242352925,49.28052624235293,3
17733,Mandsaur,2017,49280526.242352925,49.28052624235293,4
17733,Mandsaur,2017,49280526.242352925,49.28052624235293,5
17733,Mandsaur,2017,49280526.242352925,49.28052624235293,6
17733,Mandsaur,2017,49280526.242352925,49.28052624235293,7
17733,Mandsaur,2017,49280526.242352925,49.28052624235293,8
17733,Mandsaur,2017,49280526.242352925,49.28052624235293,9
17733,Mandsaur,2017,49280526.242352925,49.28052624235293,10
17733,Mandsaur,2017,49280526.242352925,49.28052624235293,11
17733,Mandsaur,2017,49280526.242352925,49.28052624235293,12
17733,Mandsaur,2018,50187678.33019607,50.187678330196064,1
17733,Mandsaur,2018,50187678.33019607,50.187678330196064,2
17733,Mandsaur,2018,50187678.33019607,50.187678330196064,3
17733,Mandsaur,2018,50187678.33019607,50.187678330196064,4
17733,Mandsaur,2018,50187678.33019607,50.187678330196064,5
17733,Mandsaur,2018,50187678.33019607,50.187678330196064,6
17733,Mandsaur,2018,50187678.33019607,50.187678330196064,7
17733,Mandsaur,2018,50187678.33019607,50.187678330196064,8
17733,Mandsaur,2018,50187678.33019607,50.187678330196064,9
17733,Mandsaur,2018,50187678.33019607,50.187678330196064,10
17733,Mandsaur,2018,50187678.33019607,50.187678330196064,11
17733,Mandsaur,2018,50187678.33019607,50.187678330196064,12
17733,Mandsaur,2019,51094830.4180392,51.0948304180392,1
17733,Mandsaur,2019,51094830.4180392,51.0948304180392,2
17733,Mandsaur,2019,51094830.4180392,51.0948304180392,3
17733,Mandsaur,2019,51094830.4180392,51.0948304180392,4
17733,Mandsaur,2019,51094830.4180392,51.0948304180392,5
17733,Mandsaur,2019,51094830.4180392,51.0948304180392,6
17733,Mandsaur,2019,51094830.4180392,51.0948304180392,7
17733,Mandsaur,2019,51094830.4180392,51.0948304180392,8
17733,Mandsaur,2019,51094830.4180392,51.0948304180392,9
17733,Mandsaur,2019,51094830.4180392,51.0948304180392,10
17733,Mandsaur,2019,51094830.4180392,51.0948304180392,11
17733,Mandsaur,2019,51094830.4180392,51.0948304180392,12
17733,Mandsaur,2020,52001982.50588234,52.00198250588234,1
17733,Mandsaur,2020,52001982.50588234,52.00198250588234,2
17733,Mandsaur,2020,52001982.50588234,52.00198250588234,3
17733,Mandsaur,2020,52001982.50588234,52.00198250588234,4
17733,Mandsaur,2020,52001982.50588234,52.00198250588234,5
17733,Mandsaur,2020,52001982.50588234,52.00198250588234,6
17733,Mandsaur,2020,52001982.50588234,52.00198250588234,7
17733,Mandsaur,2020,52001982.50588234,52.00198250588234,8
17733,Mandsaur,2020,52001982.50588234,52.00198250588234,9
17733,Mandsaur,2020,52001982.50588234,52.00198250588234,10
17733,Mandsaur,2020,52001982.50588234,52.00198250588234,11
17733,Mandsaur,2020,52001982.50588234,52.00198250588234,12
17733,Mandsaur,2021,53166750.93960783,53.16675093960783,1
17733,Mandsaur,2021,53166750.93960783,53.16675093960783,2
17733,Mandsaur,2021,53166750.93960783,53.16675093960783,3
17733,Mandsaur,2021,53166750.93960783,53.16675093960783,4
