district_code,district,year,month,lst,night_lst
17756,West Nimar,2021.0,12.0,27.52777558973605,17.105794927307066
70170,Barwani,2021.0,12.0,28.06592732138477,17.014687974847405
70172,Dindori,2021.0,12.0,24.761040244344674,11.719988460788962
70173,Harda,2021.0,12.0,25.10780434581198,16.741155781033235
70174,Katni,2021.0,12.0,25.243197296508768,11.228713676521615
70175,Neemuch,2021.0,12.0,22.958994779038548,11.804210802676101
70176,Sheopur,2021.0,12.0,22.21645919792123,11.553377909916756
70177,Umaria,2021.0,12.0,24.162707543410786,11.791127191073533
17725,East Nimar,2021.0,12.0,26.420204812264004,17.836448351820103
17726,Guna,2021.0,12.0,23.852325550442934,9.38364157187967
17748,Shahdol,2021.0,12.0,24.56959223641207,11.128237409486848
70168,Anuppur,2021.0,12.0,25.148466585748327,11.176745999983696
70169,Ashoknagar,2021.0,12.0,23.25003199113833,9.662121333317199
17712,Balaghat,2021.0,12.0,24.453478122284583,14.11147088781193
17714,Betul,2021.0,12.0,25.86729244595168,15.704687316273201
17715,Bhind,2021.0,12.0,20.636287445802115,10.550223702933483
17716,Bhopal,2021.0,12.0,23.569855737480673,13.124238365103917
17718,Chhatarpur,2021.0,12.0,23.765526677756757,10.856186976671575
17719,Chhindwara,2021.0,12.0,25.61435988361414,15.067478481309706
17720,Damoh,2021.0,12.0,25.950497165893598,11.50851536288523
17721,Datia,2021.0,12.0,23.07977577850432,9.76475997316408
17722,Dewas,2021.0,12.0,24.751105526182126,16.381334927013587
17723,Dhar,2021.0,12.0,26.114146285455963,16.343388681670586
17727,Gwalior,2021.0,12.0,22.69554482998452,11.646110627754384
17729,Indore,2021.0,12.0,24.736827703879243,14.86581492585873
17731,Jhabua,2021.0,12.0,26.092385040003254,15.056778665365304
17735,Narsinghpur,2021.0,12.0,25.796107633458686,13.944903639994651
17736,Panna,2021.0,12.0,25.235112731565216,11.026757784940056
17739,Raisen,2021.0,12.0,25.73105640021607,14.222103034875943
17742,Ratlam,2021.0,12.0,25.322525652118323,11.772006319695787
17743,Rewa,2021.0,12.0,24.869516123235403,10.776985083684341
17744,Sagar,2021.0,12.0,24.943608185199583,9.890328035638248
17745,Satna,2021.0,12.0,24.521098536228813,11.38906704903556
17746,Sehore,2021.0,12.0,24.340887558866847,16.05874942359128
17747,Seoni,2021.0,12.0,25.806480074418616,12.001001758432283
17749,Shajapur,2021.0,12.0,24.10921312857079,12.27718900859759
17750,Shivpuri,2021.0,12.0,22.7987949040221,11.534333078413388
17751,Sidhi,2021.0,12.0,23.746398406804058,12.078735778757144
17753,Tikamgarh,2021.0,12.0,23.17893300378151,11.847958954008382
17754,Ujjain,2021.0,12.0,23.824044974280874,10.708216392094101
17755,Vidisha,2021.0,12.0,24.044376689667352,11.707818091766917
70171,Burhanpur,2021.0,12.0,28.16760525532057,17.869187058566638
17728,Hoshangabad,2022.0,1.0,21.544367221984444,14.492990822432933
17730,Jabalpur,2022.0,1.0,22.81196713216022,11.790867502652404
17732,Mandla,2022.0,1.0,22.929319932791717,12.875747745560695
17733,Mandsaur,2022.0,1.0,21.234462495604923,13.216839732333566
17734,Morena,2022.0,1.0,18.738486326480157,9.228999968960967
17741,Rajgarh,2022.0,1.0,21.42426101697481,11.763154215610754
17756,West Nimar,2022.0,1.0,26.85313122729187,16.827130491793824
70170,Barwani,2022.0,1.0,28.07105424542005,17.48904060194074
70172,Dindori,2022.0,1.0,22.98940822162657,11.754161494204045
70173,Harda,2022.0,1.0,22.91035211213875,12.985176182424052
70174,Katni,2022.0,1.0,21.674336843680447,11.836114280953666
70175,Neemuch,2022.0,1.0,21.011322700542262,12.474326741722436
70176,Sheopur,2022.0,1.0,19.713825163213738,9.990714396853782
70177,Umaria,2022.0,1.0,21.9996770442773,11.7201763188746
17725,East Nimar,2022.0,1.0,25.37951142084772,16.68839145536107
17726,Guna,2022.0,1.0,20.928028342572,10.089335749975538
17748,Shahdol,2022.0,1.0,22.365468104763476,12.245827064215161
70168,Anuppur,2022.0,1.0,22.84405872190376,12.938873316345138
70169,Ashoknagar,2022.0,1.0,20.236597696968698,10.160749497299422
17712,Balaghat,2022.0,1.0,22.89686898118569,15.074749969767801
17714,Betul,2022.0,1.0,24.61116279906283,14.853488168336801
17715,Bhind,2022.0,1.0,18.899987760509532,7.324732792631125
17716,Bhopal,2022.0,1.0,21.24089234642998,10.831362677505709
17718,Chhatarpur,2022.0,1.0,20.235082485815045,11.284793858838185
17719,Chhindwara,2022.0,1.0,23.869699901990735,13.820727484281246
17720,Damoh,2022.0,1.0,21.65343928892345,11.469016898071876
17721,Datia,2022.0,1.0,19.9154916568422,8.676917334135046
17722,Dewas,2022.0,1.0,23.021475559639832,14.483723921345865
17723,Dhar,2022.0,1.0,24.686237490552198,16.516021426514016
17727,Gwalior,2022.0,1.0,19.466558503683267,9.74945598835962
17729,Indore,2022.0,1.0,22.856358780271652,14.519848901565343
17731,Jhabua,2022.0,1.0,26.026928884665626,16.590035827057072
17735,Narsinghpur,2022.0,1.0,23.005361491835934,12.798676086059022
17736,Panna,2022.0,1.0,21.04876844875523,11.270152216338875
17739,Raisen,2022.0,1.0,22.26271976505576,11.811365504299893
17742,Ratlam,2022.0,1.0,23.44242176512744,15.093609121505027
17743,Rewa,2022.0,1.0,21.31369637708754,10.930300777970176
17744,Sagar,2022.0,1.0,21.64754216586333,10.151837730160986
17745,Satna,2022.0,1.0,20.70964364696198,11.2168462373966
17746,Sehore,2022.0,1.0,22.28574047194192,13.419963484992364
17747,Seoni,2022.0,1.0,23.54400506927471,13.009425986267926
17749,Shajapur,2022.0,1.0,21.99074405963622,12.857832220934444
17750,Shivpuri,2022.0,1.0,19.662678351804274,9.890936116382049
17751,Sidhi,2022.0,1.0,21.398668680626205,12.495066805267264
17753,Tikamgarh,2022.0,1.0,19.78372557265808,10.280937149502623
17754,Ujjain,2022.0,1.0,21.66274647688126,12.649227310152673
17755,Vidisha,2022.0,1.0,20.74486262464618,9.49070390056614
70171,Burhanpur,2022.0,1.0,27.842174151262004,15.64803870346822
17728,Hoshangabad,2022.0,2.0,25.712451238922664,15.202088772502403
17730,Jabalpur,2022.0,2.0,27.357326924969406,16.39764114030188
17732,Mandla,2022.0,2.0,27.61934244195735,17.363532804011722
17733,Mandsaur,2022.0,2.0,27.211362511288193,13.990216531726636
17734,Morena,2022.0,2.0,25.429292407280684,14.089561847950101
17741,Rajgarh,2022.0,2.0,27.5167329739517,13.185142857142885
17756,West Nimar,2022.0,2.0,32.768279854091915,17.582105263157928
70170,Barwani,2022.0,2.0,34.116983504117535,17.65869279454726
70172,Dindori,2022.0,2.0,27.385982712030223,17.508274315013647
70173,Harda,2022.0,2.0,28.409703444930724,17.06529029523947
70174,Katni,2022.0,2.0,26.75074249147842,15.826161504876191
70175,Neemuch,2022.0,2.0,27.602985528476015,14.683682987418894
70176,Sheopur,2022.0,2.0,27.935570576787217,14.052484954039702
70177,Umaria,2022.0,2.0,27.02605494932817,19.560810157194716
17725,East Nimar,2022.0,2.0,31.397758142864305,17.222010869565246
17726,Guna,2022.0,2.0,26.90665148663715,14.282857142857173
17748,Shahdol,2022.0,2.0,27.218716535962017,16.79296875000002
70168,Anuppur,2022.0,2.0,27.45535960521307,16.72101123595507
70169,Ashoknagar,2022.0,2.0,25.965457303440886,13.108333333333368
17712,Balaghat,2022.0,2.0,26.994233536941245,19.58673940132082
17714,Betul,2022.0,2.0,30.20295387975589,17.557829837235193
17715,Bhind,2022.0,2.0,23.443870033034962,14.316190476190505
17716,Bhopal,2022.0,2.0,26.952068139900184,16.37966980635659
17718,Chhatarpur,2022.0,2.0,26.798106152049364,13.683722068420039
17719,Chhindwara,2022.0,2.0,29.0861325849924,17.239617326844243
17720,Damoh,2022.0,2.0,28.935944740996238,12.725958702377447
17721,Datia,2022.0,2.0,23.981205598151583,15.945000000000036
17722,Dewas,2022.0,2.0,29.176107968510593,13.914607048245998
17723,Dhar,2022.0,2.0,30.61222893481008,15.364051460658215
17727,Gwalior,2022.0,2.0,25.981524466889713,14.761075661541128
17729,Indore,2022.0,2.0,28.195075684848778,16.51896430811797
17731,Jhabua,2022.0,2.0,32.46056357540048,16.655000000000037
17735,Narsinghpur,2022.0,2.0,28.016597926545852,13.002591113330029
17736,Panna,2022.0,2.0,27.767871094101455,12.971082448527408
17739,Raisen,2022.0,2.0,27.757314966419187,13.407765539765844
17742,Ratlam,2022.0,2.0,29.110933473970356,14.827826086956554
17743,Rewa,2022.0,2.0,25.945063193468897,14.255356980961047
17744,Sagar,2022.0,2.0,28.053747070992987,14.138033072236759
17745,Satna,2022.0,2.0,25.788975710497336,13.98406878377608
17746,Sehore,2022.0,2.0,28.27677048285419,14.643146591970154
17747,Seoni,2022.0,2.0,27.99472422263075,17.694587579995318
17749,Shajapur,2022.0,2.0,27.9042893970294,13.176250000000024
17750,Shivpuri,2022.0,2.0,26.81952603482545,14.282394779441551
17751,Sidhi,2022.0,2.0,26.040545366320664,15.641056994763364
17753,Tikamgarh,2022.0,2.0,25.822282199940037,13.666529782846075
17754,Ujjain,2022.0,2.0,26.76694080948058,15.054833333333365
17755,Vidisha,2022.0,2.0,26.109070238834796,12.89009152683403
70171,Burhanpur,2022.0,2.0,33.36478638609203,18.837464788732422
17728,Hoshangabad,2022.0,3.0,37.8406289183846,18.825713609126318
17730,Jabalpur,2022.0,3.0,38.49292331433799,23.25817307692309
17732,Mandla,2022.0,3.0,39.31001868494769,19.246250000000035
17733,Mandsaur,2022.0,3.0,40.995659005076945,18.894135190316494
17734,Morena,2022.0,3.0,37.723595593932046,23.415116025288395
17741,Rajgarh,2022.0,3.0,41.57540951359824,18.46885682749924
17756,West Nimar,2022.0,3.0,45.37429311797617,18.88660599002878
70170,Barwani,2022.0,3.0,44.78632783069767,22.3562066724437
70173,Harda,2022.0,3.0,42.50859397123505,18.588162756196457
70174,Katni,2022.0,3.0,37.94901957554531,18.330586664521867
70175,Neemuch,2022.0,3.0,40.454761954412106,21.959809035864023
70176,Sheopur,2022.0,3.0,40.2766839233826,22.439177200299465
17725,East Nimar,2022.0,3.0,43.86914372455176,18.449234192619443
17726,Guna,2022.0,3.0,39.90313306785671,19.50737864077672
17748,Shahdol,2022.0,3.0,38.818045421200004,21.64500000000004
70169,Ashoknagar,2022.0,3.0,39.931129925203614,20.318333333333356
17712,Balaghat,2022.0,3.0,36.57104733681228,20.15222222222225
17714,Betul,2022.0,3.0,41.73235084219424,17.630687455415124
17715,Bhind,2022.0,3.0,36.42512267645217,22.33624260355032
17716,Bhopal,2022.0,3.0,39.224831215746484,23.241913084436536
17718,Chhatarpur,2022.0,3.0,38.852815786765184,21.850000000000023
17719,Chhindwara,2022.0,3.0,40.884081277182226,18.236927506037233
17720,Damoh,2022.0,3.0,41.95144840080604,18.792076746456974
17721,Datia,2022.0,3.0,36.05774642764569,24.430000000000035
17722,Dewas,2022.0,3.0,42.69909660754372,18.520533290811834
17723,Dhar,2022.0,3.0,43.5851274561742,18.39222886719591
17727,Gwalior,2022.0,3.0,37.8794415775118,23.464614109544083
17729,Indore,2022.0,3.0,39.976039190287345,19.933294431447635
17731,Jhabua,2022.0,3.0,44.30960515594973,21.228156639124894
17735,Narsinghpur,2022.0,3.0,39.2822061826278,18.895496680119802
17736,Panna,2022.0,3.0,39.870695000569675,17.471638712602022
17739,Raisen,2022.0,3.0,39.66664003385307,20.56254569624463
17742,Ratlam,2022.0,3.0,42.49947945749226,21.602400000000024
17743,Rewa,2022.0,3.0,36.56462214764576,19.082479300990066
17744,Sagar,2022.0,3.0,41.401547755704634,21.051176470588263
17745,Satna,2022.0,3.0,36.88351261536244,21.4566666666667
17746,Sehore,2022.0,3.0,41.8782911010863,18.47676208126446
17747,Seoni,2022.0,3.0,39.8972731474819,17.69480635383928
17749,Shajapur,2022.0,3.0,41.35624993602126,18.764831722494407
17750,Shivpuri,2022.0,3.0,39.64940156852214,21.742626570583912
17751,Sidhi,2022.0,3.0,37.704639492253094,17.854048587913777
17754,Ujjain,2022.0,3.0,40.024112254183045,18.541659052598177
17755,Vidisha,2022.0,3.0,39.969190577601715,21.290476190476227
70171,Burhanpur,2022.0,3.0,44.14938997496934,18.539278122329847
17728,Hoshangabad,2022.0,4.0,43.10452906863369,22.577513300748326
17730,Jabalpur,2022.0,4.0,43.4597896422468,25.380437062937105
17732,Mandla,2022.0,4.0,43.878237790825295,23.352798116755093
17733,Mandsaur,2022.0,4.0,45.29387230697641,26.1061206896552
17734,Morena,2022.0,4.0,43.98802279949246,25.004881619492195
17741,Rajgarh,2022.0,4.0,45.93379034219797,24.73333333333336
17756,West Nimar,2022.0,4.0,47.672871017864125,27.202222222222254
70170,Barwani,2022.0,4.0,47.04201702964535,26.0804546814239
70172,Dindori,2022.0,4.0,43.1525608394386,22.258947988505778
70173,Harda,2022.0,4.0,43.42602524429528,24.16442933810378
70174,Katni,2022.0,4.0,44.456293870397026,22.360269796400345
70175,Neemuch,2022.0,4.0,44.87862515821409,27.08492686890578
70176,Sheopur,2022.0,4.0,44.5077637215421,24.89723601443674
70177,Umaria,2022.0,4.0,43.76653236422288,24.18164064733805
17725,East Nimar,2022.0,4.0,46.093485810682935,28.31968750000003
17726,Guna,2022.0,4.0,45.31554144204453,24.184705882352976
17748,Shahdol,2022.0,4.0,43.32109606886891,23.90762239068791
70168,Anuppur,2022.0,4.0,42.83159435107344,22.3312409044676
70169,Ashoknagar,2022.0,4.0,45.3310848580538,23.457040882543836
17712,Balaghat,2022.0,4.0,40.48588620400555,23.99484801438658
17714,Betul,2022.0,4.0,44.51519688970639,23.30233612859253
17715,Bhind,2022.0,4.0,44.634275015485166,24.407216494845393
17716,Bhopal,2022.0,4.0,44.14194868853442,26.260048006007477
17718,Chhatarpur,2022.0,4.0,46.50804380610902,24.924442374793433
17719,Chhindwara,2022.0,4.0,44.88034604594172,22.45496343345335
17720,Damoh,2022.0,4.0,47.909905782354116,25.069139608691138
17721,Datia,2022.0,4.0,44.06185988177152,23.490766773162974
17722,Dewas,2022.0,4.0,45.7397005249972,23.965833333333364
17723,Dhar,2022.0,4.0,46.648790679117376,25.318299557726615
17727,Gwalior,2022.0,4.0,44.43562171246405,24.320030864891628
17729,Indore,2022.0,4.0,44.04679641650882,26.02421886338299
17735,Narsinghpur,2022.0,4.0,43.06600264702219,23.956153846153878
17736,Panna,2022.0,4.0,46.83371518900054,24.713720930232586
17739,Raisen,2022.0,4.0,45.86957331470611,21.99173044809355
17742,Ratlam,2022.0,4.0,46.18121887329901,25.677307692307718
17743,Rewa,2022.0,4.0,44.167352354831195,25.19875000000003
17744,Sagar,2022.0,4.0,47.490966788331,23.25102891831669
17745,Satna,2022.0,4.0,44.48814984468415,24.007305899738576
17746,Sehore,2022.0,4.0,45.65719700126306,21.18222960151806
17747,Seoni,2022.0,4.0,44.5979832830213,22.970060334109128
17749,Shajapur,2022.0,4.0,45.66076933838513,24.191428571428606
17750,Shivpuri,2022.0,4.0,45.07976847743689,23.62230699490901
17751,Sidhi,2022.0,4.0,43.559027038502165,24.18278871706211
17753,Tikamgarh,2022.0,4.0,45.266434147735175,23.36786259541987
17754,Ujjain,2022.0,4.0,44.69485962922972,25.54433962264153
17755,Vidisha,2022.0,4.0,46.327704344953254,23.34750000000003
70171,Burhanpur,2022.0,4.0,46.97913147167626,27.78218750000003
17728,Hoshangabad,2022.0,5.0,37.93230503492472,23.235414064169877
17730,Jabalpur,2022.0,5.0,42.225313156976796,21.576039670617348
17732,Mandla,2022.0,5.0,41.97829412224645,22.100990362886833
17733,Mandsaur,2022.0,5.0,43.73235524009242,27.104186727805402
17734,Morena,2022.0,5.0,42.804539497692396,25.745089541190413
17741,Rajgarh,2022.0,5.0,45.77460056083116,26.736887976484887
17756,West Nimar,2022.0,5.0,45.237790537937386,29.013636363636387
70170,Barwani,2022.0,5.0,44.22996961091401,28.77576987215123
70172,Dindori,2022.0,5.0,40.44892374043749,21.082438098914817
70173,Harda,2022.0,5.0,40.39646319357779,24.42998615141127
70174,Katni,2022.0,5.0,41.854732234776634,21.289710826978148
70175,Neemuch,2022.0,5.0,43.12016250872777,27.535919895799452
70176,Sheopur,2022.0,5.0,44.14234504806108,26.017367442143282
70177,Umaria,2022.0,5.0,41.01054901320698,24.087767968525117
17725,East Nimar,2022.0,5.0,44.20784590426528,28.533136658039815
17726,Guna,2022.0,5.0,44.71895132032418,25.51973995409248
17748,Shahdol,2022.0,5.0,40.48407956889815,21.838190060005243
70168,Anuppur,2022.0,5.0,40.41255675948655,22.649864934747498
70169,Ashoknagar,2022.0,5.0,45.251994933421386,24.75860629887245
17712,Balaghat,2022.0,5.0,37.84588461027911,23.836507490755135
17714,Betul,2022.0,5.0,43.54815757507284,25.474166666666687
17715,Bhind,2022.0,5.0,42.13187296269188,25.340934190620292
17716,Bhopal,2022.0,5.0,44.5721548736947,27.612583430628558
17718,Chhatarpur,2022.0,5.0,42.46647219615133,24.325549191685944
17719,Chhindwara,2022.0,5.0,44.44480230321614,22.731707038656527
17720,Damoh,2022.0,5.0,44.94264451514205,22.129482940728543
17721,Datia,2022.0,5.0,42.822330259171494,24.54063671627264
17722,Dewas,2022.0,5.0,45.686058914964384,26.28552168085043
17723,Dhar,2022.0,5.0,44.87046872167012,27.876076917526557
17727,Gwalior,2022.0,5.0,43.34264266000979,25.6025032107824
17729,Indore,2022.0,5.0,44.44454589090697,27.9027611317738
17735,Narsinghpur,2022.0,5.0,40.688656007300985,23.113328680044887
17736,Panna,2022.0,5.0,42.94188506647848,23.34102407268307
17739,Raisen,2022.0,5.0,44.01010111572331,23.809445785888606
17742,Ratlam,2022.0,5.0,44.96541505736969,27.580000000000027
17743,Rewa,2022.0,5.0,41.313499052631435,23.44262453333335
17744,Sagar,2022.0,5.0,44.99232786771044,22.60130061657507
17745,Satna,2022.0,5.0,41.71501029521144,22.426067198268342
17746,Sehore,2022.0,5.0,44.30183011209682,25.51125025789151
17747,Seoni,2022.0,5.0,44.22047029542736,22.632545885059056
17749,Shajapur,2022.0,5.0,45.77965429818349,25.912337757341444
17750,Shivpuri,2022.0,5.0,44.24219610640724,24.888660813224316
17751,Sidhi,2022.0,5.0,39.85680215795845,24.76645053918419
17753,Tikamgarh,2022.0,5.0,42.5335927832063,24.42922878104963
17754,Ujjain,2022.0,5.0,45.18868388700578,27.476250000000018
17755,Vidisha,2022.0,5.0,45.69314913160067,24.426466552315645
70171,Burhanpur,2022.0,5.0,44.19441498298321,28.861200255373515
17728,Hoshangabad,2022.0,6.0,38.41071341663547,26.491560351315414
17730,Jabalpur,2022.0,6.0,43.039162487363775,23.869706091687068
17732,Mandla,2022.0,6.0,42.85135436351751,25.49582409819426
17733,Mandsaur,2022.0,6.0,41.844895516876086,23.6666541311921
17734,Morena,2022.0,6.0,41.525731972624996,27.046424968988433
17741,Rajgarh,2022.0,6.0,43.87572840691581,24.501442549566463
17756,West Nimar,2022.0,6.0,42.376628692264205,25.475178702129572
70170,Barwani,2022.0,6.0,41.947617305946395,25.49922395751697
70172,Dindori,2022.0,6.0,40.22280475161388,21.081100523860442
70173,Harda,2022.0,6.0,42.286725119490754,25.50051661288398
70174,Katni,2022.0,6.0,40.57838036448289,23.396861817451043
70175,Neemuch,2022.0,6.0,41.396027847406735,24.693817096889692
70176,Sheopur,2022.0,6.0,40.22730684715864,25.627699445974773
70177,Umaria,2022.0,6.0,40.44700747476011,22.700787500164257
17725,East Nimar,2022.0,6.0,42.84072501995022,25.859303418266624
17726,Guna,2022.0,6.0,42.09258365418171,22.954005299741535
17748,Shahdol,2022.0,6.0,39.611654629428806,23.40380734524124
70168,Anuppur,2022.0,6.0,41.34635249089669,21.98333263000945
70169,Ashoknagar,2022.0,6.0,42.98031945297181,25.71408831149773
17712,Balaghat,2022.0,6.0,38.14919333156597,26.363016900327107
17714,Betul,2022.0,6.0,40.86332563085888,24.716406968639276
17715,Bhind,2022.0,6.0,43.17072914515958,26.045669081255266
17716,Bhopal,2022.0,6.0,43.18556121093168,23.178557856831787
17718,Chhatarpur,2022.0,6.0,41.93432243489669,26.204328913376134
17719,Chhindwara,2022.0,6.0,42.285342042878966,25.1692623051818
17720,Damoh,2022.0,6.0,43.436481555237144,26.752263647039936
17721,Datia,2022.0,6.0,43.41994004966596,29.011368361478507
17722,Dewas,2022.0,6.0,43.75100322780616,25.200024794814446
17723,Dhar,2022.0,6.0,42.19170420184471,24.5841522057186
17727,Gwalior,2022.0,6.0,41.83151091651544,27.97055632969467
17729,Indore,2022.0,6.0,41.99975814936502,23.529970052486103
17731,Jhabua,2022.0,6.0,42.010800182152956,24.839087126605914
17735,Narsinghpur,2022.0,6.0,41.31938621647715,26.143499588791073
17736,Panna,2022.0,6.0,41.91689187325205,24.38056727446292
17739,Raisen,2022.0,6.0,42.17414047411992,25.098130407021838
17742,Ratlam,2022.0,6.0,42.01383694291567,24.62823638567154
17743,Rewa,2022.0,6.0,43.00600677702631,26.608068842583112
17744,Sagar,2022.0,6.0,43.86297514000723,26.215861964127107
17745,Satna,2022.0,6.0,42.091460064095926,24.33703962678461
17746,Sehore,2022.0,6.0,43.56049037735534,26.251932475606633
17747,Seoni,2022.0,6.0,42.67474690549544,24.23370197093935
17749,Shajapur,2022.0,6.0,43.224877115140316,25.610517028368935
17750,Shivpuri,2022.0,6.0,41.76285420875314,26.61305042564941
17751,Sidhi,2022.0,6.0,41.50530380911316,25.518280240756162
17753,Tikamgarh,2022.0,6.0,41.56544183161131,26.112772994399943
17754,Ujjain,2022.0,6.0,42.160728952046114,23.60774354918193
17755,Vidisha,2022.0,6.0,43.2104666622025,23.094784405615897
70171,Burhanpur,2022.0,6.0,41.558740471378385,27.218706394658046
17730,Jabalpur,2022.0,7.0,31.42772654020323,22.656662504405052
17732,Mandla,2022.0,7.0,29.265723109496264,21.032532244220512
17733,Mandsaur,2022.0,7.0,31.579176290853624,22.46025378418266
17734,Morena,2022.0,7.0,34.94791686831705,23.170097826048178
17741,Rajgarh,2022.0,7.0,31.23710757477105,23.00312254203074
70170,Barwani,2022.0,7.0,29.91035546856578,23.91384293764773
70172,Dindori,2022.0,7.0,29.49350528608189,19.718143640143612
70174,Katni,2022.0,7.0,33.133548867994854,23.056071898166454
70175,Neemuch,2022.0,7.0,30.12988626785315,22.032473837142966
70176,Sheopur,2022.0,7.0,33.30204846134049,24.555709263816244
70177,Umaria,2022.0,7.0,32.84126400990266,22.66481299825612
17726,Guna,2022.0,7.0,33.04181374671246,23.772174968006183
17748,Shahdol,2022.0,7.0,32.636084069955636,21.951847860570215
70168,Anuppur,2022.0,7.0,30.780860479438854,22.6561700522432
70169,Ashoknagar,2022.0,7.0,33.53434789272726,23.733365571875115
17714,Betul,2022.0,7.0,29.954551550099886,20.00244667982431
17715,Bhind,2022.0,7.0,37.52835379104518,26.623705553647834
17716,Bhopal,2022.0,7.0,31.756595036076263,22.74659044540958
17718,Chhatarpur,2022.0,7.0,36.57915281722846,25.706005996297453
17719,Chhindwara,2022.0,7.0,29.68152117039151,17.68567050593226
17720,Damoh,2022.0,7.0,33.070411860943196,23.95451325662365
17721,Datia,2022.0,7.0,37.251422292161045,25.934198665858126
17722,Dewas,2022.0,7.0,27.65314985612852,21.963167921173255
17723,Dhar,2022.0,7.0,29.06121196899142,19.970132902391743
17727,Gwalior,2022.0,7.0,35.00703766438208,25.664577155399154
17729,Indore,2022.0,7.0,26.655082477852414,21.169445412391646
17731,Jhabua,2022.0,7.0,27.86057339935774,13.892476843498164
17735,Narsinghpur,2022.0,7.0,30.252012798579738,22.184077280039872
17736,Panna,2022.0,7.0,34.77240376630383,25.157339852849375
17739,Raisen,2022.0,7.0,30.9612057117369,22.705647777777834
17742,Ratlam,2022.0,7.0,31.190359371388976,21.67295406669769
17743,Rewa,2022.0,7.0,38.82388079082627,26.637175194016756
17744,Sagar,2022.0,7.0,32.24850201141326,23.058440483504427
17745,Satna,2022.0,7.0,36.03813927994261,25.046233867660614
17746,Sehore,2022.0,7.0,31.069489888866443,22.464009142710907
17747,Seoni,2022.0,7.0,28.870005057229495,21.772571428571453
17749,Shajapur,2022.0,7.0,31.661085167635264,22.90191042865111
17750,Shivpuri,2022.0,7.0,33.52849437928646,24.84386056520028
17751,Sidhi,2022.0,7.0,35.94397138697359,25.6230160054741
17753,Tikamgarh,2022.0,7.0,35.37835040822573,25.350745521969746
17754,Ujjain,2022.0,7.0,27.613877652956546,22.307815019629377
17755,Vidisha,2022.0,7.0,32.467984099334565,23.010999074254556
17728,Hoshangabad,2022.0,8.0,28.838338422599172,22.38562678972875
17730,Jabalpur,2022.0,8.0,28.536175680518497,22.052272051597704
17732,Mandla,2022.0,8.0,26.975247333765807,21.387999648274235
17733,Mandsaur,2022.0,8.0,28.287246388833335,21.76246556793696
17734,Morena,2022.0,8.0,30.93623273762451,22.703545838190163
17741,Rajgarh,2022.0,8.0,28.130645859729075,21.759664979012705
17756,West Nimar,2022.0,8.0,32.0046917311557,21.272223759603396
70170,Barwani,2022.0,8.0,31.520424344571573,20.051540098576126
70172,Dindori,2022.0,8.0,27.88292540675084,19.43266802430041
70173,Harda,2022.0,8.0,29.173303160724387,21.21774114685406
70174,Katni,2022.0,8.0,27.927362162102654,23.10864937396335
70175,Neemuch,2022.0,8.0,29.12261183133605,22.08599970927356
70176,Sheopur,2022.0,8.0,29.796108958374447,22.519924678734057
70177,Umaria,2022.0,8.0,28.08319812525275,20.672412721186056
17725,East Nimar,2022.0,8.0,29.19647479966624,21.398535474672535
17726,Guna,2022.0,8.0,27.262962101409972,21.292266691338472
17748,Shahdol,2022.0,8.0,28.44515464115928,20.644099677471278
70168,Anuppur,2022.0,8.0,28.712836589247583,21.686042255191005
70169,Ashoknagar,2022.0,8.0,27.76744987405451,22.04472393607483
17712,Balaghat,2022.0,8.0,27.001631590929634,21.23142893870767
17714,Betul,2022.0,8.0,27.81994673881513,20.486394141935456
17715,Bhind,2022.0,8.0,33.404363314396235,24.922618511347366
17716,Bhopal,2022.0,8.0,30.058613174553095,21.59704540612738
17718,Chhatarpur,2022.0,8.0,28.950458808261097,22.308288533518258
17719,Chhindwara,2022.0,8.0,28.625120019656926,19.88995632952874
17720,Damoh,2022.0,8.0,28.39249899351367,22.383639990163445
17721,Datia,2022.0,8.0,31.104092216490155,23.102739908945622
17722,Dewas,2022.0,8.0,29.45374703805008,22.47321889820945
17723,Dhar,2022.0,8.0,29.83468469176789,21.033474390653158
17727,Gwalior,2022.0,8.0,31.233354669427516,23.059248666843633
17729,Indore,2022.0,8.0,28.597977637048093,21.23335827200853
17731,Jhabua,2022.0,8.0,29.53113777904326,19.884390509894295
17735,Narsinghpur,2022.0,8.0,29.12796085982029,22.594778905620228
17736,Panna,2022.0,8.0,28.982735484530156,22.639402643381285
17739,Raisen,2022.0,8.0,30.16675675187673,22.421114462719185
17742,Ratlam,2022.0,8.0,29.169620654056548,20.80377352931143
17743,Rewa,2022.0,8.0,29.503454918705067,23.7850510231101
17744,Sagar,2022.0,8.0,28.42801093721692,21.748700319683376
17745,Satna,2022.0,8.0,29.262139948509684,23.099356231753404
17746,Sehore,2022.0,8.0,29.4011037070538,22.053686266376285
17747,Seoni,2022.0,8.0,26.816800058095925,20.99422009287985
17749,Shajapur,2022.0,8.0,28.67042376197521,21.851862349837972
17750,Shivpuri,2022.0,8.0,29.24901435672112,21.6466672755036
17751,Sidhi,2022.0,8.0,28.676037989783165,22.349141750415736
17753,Tikamgarh,2022.0,8.0,29.154594674685697,21.98580873779104
17754,Ujjain,2022.0,8.0,28.289757292111865,20.632503330827674
17755,Vidisha,2022.0,8.0,27.88553830770789,21.83576568213034
70171,Burhanpur,2022.0,8.0,31.449097198648477,22.56412217930989
17728,Hoshangabad,2022.0,9.0,28.910215580660903,22.06418749742598
