district_code,district,year,month,lst,night_lst,ndvi
17734,Morena,2023,2,25.68969677404863,17.406942585954194,0.5783287909380416
17734,Morena,2023,3,32.085585258087434,19.39697714047669,0.4142779492286402
17734,Morena,2023,4,40.66455291576382,21.36854975283176,0.2686364547686277
17734,Morena,2023,5,42.42797563272664,25.32231459089081,0.2458969243771306
17734,Morena,2023,6,41.57608862523733,25.57870099020245,0.2810337792216482
17734,Morena,2023,7,32.22390178028699,26.93216143581226,0.5093024762852943
17734,Morena,2023,8,30.43598252983978,22.375754412735382,0.5428791930759114
17734,Morena,2023,9,33.05185330090168,24.454599067806704,0.494805963638897
17734,Morena,2023,10,33.932677985941865,19.22506154853214,0.348332076846639
17734,Morena,2023,11,28.02572986727905,16.440989172430324,0.3449905108567906
17734,Morena,2023,12,21.66041887961919,10.351022932583373,0.4859592917278796
17734,Morena,2024,1,18.50252716969534,10.248708237932796,0.5311365890833271
17734,Morena,2024,2,22.690600156918457,14.01669746658853,0.5765758290860572
17734,Morena,2024,3,31.377994377323034,20.570754610255403,0.4559380790770012
17734,Morena,2024,4,42.514740726653066,21.75483302523589,0.2751969216492612
17734,Morena,2024,5,42.697971527302286,28.64649524550568,0.2308775324544147
17734,Morena,2024,6,42.0532069611156,29.506095614686263,0.2887892879531562
17734,Morena,2024,7,33.82341041538944,27.435923019939068,0.4606724418413313
17734,Morena,2024,8,29.241609002398548,25.6171731809581,0.665000452262847
17734,Morena,2024,9,29.979307158737544,24.85058050343912,0.5849635343703273
17734,Morena,2024,10,32.88352318406902,22.71276196157292,0.3759658069819785
17734,Morena,2024,11,26.967600010947823,14.47482736594323,0.3733869788595347
17734,Morena,2024,12,20.64537120055248,11.947090154959907,0.4406797271770482
17734,Morena,2025,1,18.28838832964667,9.884412483797227,0.5862929550329096
17734,Morena,2025,2,23.082351053795826,16.12526444363019,0.597542058966814
17734,Morena,2025,3,31.89116457909938,20.980333237558245,0.4192952260456846
17734,Morena,2025,4,38.613423222245984,27.576217772850296,0.2590346055008942
17734,Morena,2025,5,39.12282884801085,26.3425397542,0.2438711657354626
17734,Morena,2025,6,39.667043589081295,25.305016335688894,0.3544794220898
17734,Morena,2025,7,28.947452539890737,25.738901299993543,0.5885031429249443
17734,Morena,2025,8,28.866253456290924,25.183842216887367,0.529009210354468
17734,Morena,2025,9,30.8299632897854,24.95615255582798,0.4808549853751962
17734,Morena,2025,10,29.197812531580222,20.12780327368164,0.4214279400582603
17734,Morena,2025,11,22.70279302204148,13.802914581863911,0.4600953381471034
17734,Morena,2025,12,18.299494752074512,10.41073646577104,0.5855082309154146
17735,Narsinghpur,2018,1,26.557634632666364,13.577270674959722,0.5557514326988987
17735,Narsinghpur,2018,2,29.914671078836296,15.284435206948514,0.519381772407673
17735,Narsinghpur,2018,3,39.62189321487423,18.48171253631451,0.3355876549708775
17735,Narsinghpur,2018,4,43.618132116318,21.97230832515645,0.3061406547028243
17735,Narsinghpur,2018,5,43.78686202780908,24.28185780889389,0.3170032767086538
17735,Narsinghpur,2018,6,38.502151613998784,21.67638704996831,0.3970412365183283
17735,Narsinghpur,2018,7,31.93099938814954,16.359655168852395,0.2516311130608751
17735,Narsinghpur,2018,8,24.335604395604427,22.163848882707097,0.4927214632065794
17735,Narsinghpur,2018,9,31.841558416873763,22.05822344184215,0.6347273695005984
17735,Narsinghpur,2018,10,33.74237600294059,19.31427220405851,0.5247764887921033
17735,Narsinghpur,2018,11,31.64948682847874,14.714365727372323,0.4895900703893391
17735,Narsinghpur,2018,12,25.06789569418645,14.54289927184471,0.5020026193357857
17735,Narsinghpur,2019,1,24.616902313139608,11.018333333333358,0.5309287557837851
17735,Narsinghpur,2019,2,28.633293837637183,16.556817787126867,0.5300851409258495
17735,Narsinghpur,2019,3,37.38200432971231,18.462129302132684,0.3755038875915692
17735,Narsinghpur,2019,4,44.73448449451526,21.488813854304176,0.3084313280466106
17735,Narsinghpur,2019,5,45.57510350499835,25.17506691312388,0.3500615563179343
17735,Narsinghpur,2019,6,43.28612164422832,26.79288409684565,0.3436620159179894
17735,Narsinghpur,2019,7,36.628249609252286,22.573336354606443,0.4197825198781609
17735,Narsinghpur,2019,8,27.80897080953636,20.89009537813996,0.3744388526325041
17735,Narsinghpur,2019,9,28.62521786329764,20.51090332295368,0.601929762812808
17735,Narsinghpur,2019,10,31.664194377244144,19.5650452289184,0.6305591556842846
17735,Narsinghpur,2019,11,30.273761238314457,18.87993087066698,0.5336759180952322
17735,Narsinghpur,2019,12,23.817458271664982,13.366134549314816,0.554419147209493
17735,Narsinghpur,2020,1,23.159972341832034,12.312815702998009,0.6203769397212805
17735,Narsinghpur,2020,2,28.242833131382568,16.48934289807726,0.6202184729556035
17735,Narsinghpur,2020,3,34.79266275203662,16.75373658950946,0.4352608467167461
17735,Narsinghpur,2020,4,42.92828677984299,22.413815053450342,0.3292581205311473
17735,Narsinghpur,2020,5,43.12371073665212,24.71577133093224,0.4055523586898454
17735,Narsinghpur,2020,6,38.03662996613654,24.172049883659067,0.4837558666647803
17735,Narsinghpur,2020,7,33.33990764139611,24.051912898922144,0.5785474044692711
17735,Narsinghpur,2020,8,28.964442072673943,20.3623663370523,0.5588989673230077
17735,Narsinghpur,2020,9,31.23096140434734,21.49635634383764,0.6786911687649709
17735,Narsinghpur,2020,10,33.215704745213536,22.151921990264626,0.5286760511541883
17735,Narsinghpur,2020,11,30.61450039900993,16.32545454545457,0.4947710195901088
17735,Narsinghpur,2020,12,26.981899510985684,13.5393936798087,0.5247323649313042
17735,Narsinghpur,2021,1,26.002621984540003,15.858135238399246,0.6056314968961286
17735,Narsinghpur,2021,2,29.54078124192018,16.14110410256413,0.5533704511357426
17735,Narsinghpur,2021,3,38.11795644712055,18.91186804248037,0.3751635596787675
17735,Narsinghpur,2021,4,41.93276283994461,21.08536792712834,0.3372919361843672
17735,Narsinghpur,2021,5,40.65635719287066,23.431576689309985,0.4413450617193381
17735,Narsinghpur,2021,6,34.1061682116947,23.29391867668976,0.4881650076996324
17735,Narsinghpur,2021,7,36.63778952320943,24.395908382827145,0.3250865935496377
17735,Narsinghpur,2021,8,30.31653373586297,22.685957570140616,0.5352881708475524
17735,Narsinghpur,2021,9,30.52828095890964,22.491030288715,0.6503154752041357
17735,Narsinghpur,2021,10,32.10459381345911,17.778973086225363,0.5846665727827715
17735,Narsinghpur,2021,11,29.261054881687688,15.928444299721448,0.5129285763789899
17735,Narsinghpur,2021,12,25.79610763345869,13.944903639994653,0.5182095196426867
17735,Narsinghpur,2022,1,23.00536149183593,12.798676086059022,0.5964654331598901
17735,Narsinghpur,2022,2,28.01659792654585,13.002591113330029,0.5630632907659098
17735,Narsinghpur,2022,3,39.2822061826278,18.8954966801198,0.367778545162966
17735,Narsinghpur,2022,4,43.06600264702219,23.95615384615388,0.3307280773724181
17735,Narsinghpur,2022,5,40.688656007300985,23.113328680044887,0.3891808961689011
17735,Narsinghpur,2022,6,41.31938621647715,26.14349958879108,0.4638384469071678
17735,Narsinghpur,2022,7,30.25201279857973,22.184077280039872,0.3507423428704659
17735,Narsinghpur,2022,8,29.12796085982029,22.594778905620228,0.6648556675185124
17735,Narsinghpur,2022,9,29.9414713544396,21.815437076514204,0.6722466159615664
17735,Narsinghpur,2022,10,30.93295479098444,22.38383325305968,0.5287844855269097
17735,Narsinghpur,2022,11,29.001651992044884,14.596666666666705,0.4963364488501778
17735,Narsinghpur,2022,12,25.68896115557751,13.902953168512608,0.5580054860327941
17735,Narsinghpur,2023,1,24.08418040840167,14.7546127779836,0.6105722346502583
17735,Narsinghpur,2023,2,29.23059382603722,17.89901360241824,0.5629667582709356
17735,Narsinghpur,2023,3,34.7543785647103,18.99258843514332,0.3904019231241202
17735,Narsinghpur,2023,4,38.95619140458482,19.80352096485209,0.4009238782429213
17735,Narsinghpur,2023,5,39.31398074270359,21.990563893979346,0.4743669974132797
17735,Narsinghpur,2023,6,40.60945315371608,24.713889748122003,0.3857927062524106
17735,Narsinghpur,2023,7,30.361860904352834,23.786173369060844,0.4004523383937536
17735,Narsinghpur,2023,8,29.78275933201118,21.25349401250856,0.5963943641931769
17735,Narsinghpur,2023,9,29.316338528149444,22.461439353184726,0.6819130090858366
17735,Narsinghpur,2023,10,31.06616111896097,20.75376882993844,0.5564047712434917
17735,Narsinghpur,2023,11,28.6633662394256,15.625382696367184,0.5081435031038715
17735,Narsinghpur,2023,12,23.685575713361285,12.064407423433853,0.5655173319330661
17735,Narsinghpur,2024,1,21.821306747111457,14.373169642560962,0.6316219371263507
17735,Narsinghpur,2024,2,26.6555950209707,16.21724962540414,0.5943289254717868
17735,Narsinghpur,2024,3,35.096861517691195,19.926180597750022,0.4102095460920233
17735,Narsinghpur,2024,4,39.42701025546414,21.841464472136057,0.4135612123826832
17735,Narsinghpur,2024,5,36.62489912944548,24.888777047520588,0.4748111050306527
17735,Narsinghpur,2024,6,38.5816060325273,27.41774360293946,0.4097289426978089
17735,Narsinghpur,2024,7,31.375723527886905,22.42861801385684,0.2888204720323117
17735,Narsinghpur,2024,8,27.685038217215148,23.331768147395355,0.5521784029200005
17735,Narsinghpur,2024,9,29.46180532087793,22.2797683797166,0.6198070766481794
17735,Narsinghpur,2024,10,30.19294326791249,21.10966913181513,0.5419087256844299
17735,Narsinghpur,2024,11,26.3627566905794,15.804000000000036,0.4841424655269936
17735,Narsinghpur,2024,12,22.547246090610923,15.449750880915026,0.5580695587059507
17735,Narsinghpur,2025,1,21.77223238032148,13.782461518656808,0.6228612406399965
17735,Narsinghpur,2025,2,26.853499981132707,16.388963304774897,0.5577933255157898
17735,Narsinghpur,2025,3,33.90655549592538,20.322424635149627,0.3657948917714945
17735,Narsinghpur,2025,4,38.51008853688428,23.43439616117311,0.3921582433383391
17735,Narsinghpur,2025,5,35.24507012372796,24.3274664431162,0.4799389393478065
17735,Narsinghpur,2025,6,36.37565782835158,26.36872828151128,0.2421186898541292
17735,Narsinghpur,2025,7,29.86771450363261,23.0702915313356,0.4923259839794717
17735,Narsinghpur,2025,8,28.297514168524224,22.94744418511488,0.5761064055757197
17735,Narsinghpur,2025,9,27.159523535996858,21.93207586585082,0.6938189274177661
17735,Narsinghpur,2025,10,28.031514700477,21.6497207530521,0.6385680968173633
17735,Narsinghpur,2025,11,23.448300140736595,14.736290065549134,0.5116119038778795
17735,Narsinghpur,2025,12,19.88776998159387,11.426607142857168,0.5540203611189143
70175,Neemuch,2018,1,27.34542664630356,12.59837117472856,0.4790965335028288
70175,Neemuch,2018,2,32.00130390713209,16.766648907831687,0.3603261470985427
70175,Neemuch,2018,3,42.18639712637738,19.7067641893907,0.261059572661204
70175,Neemuch,2018,4,47.07199728055343,22.501058168156504,0.2329164240596515
70175,Neemuch,2018,5,47.0466279374851,27.170968904593657,0.2153624260550484
70175,Neemuch,2018,6,40.46002539118765,24.973511965049703,0.2771487776816609
70175,Neemuch,2018,7,32.78664203234943,18.73741769812988,0.3073356320015885
70175,Neemuch,2018,8,27.033214554527977,19.82309834923125,0.5539790221847811
70175,Neemuch,2018,9,32.236033052130104,19.75635049103579,0.5584561826351526
70175,Neemuch,2018,10,36.26178537395817,21.09194279115221,0.4063777176739801
70175,Neemuch,2018,11,32.17585817684269,15.781200110673051,0.4110371421047918
70175,Neemuch,2018,12,24.56181132065795,9.03794986631019,0.499616365932018
70175,Neemuch,2019,1,23.75442608309945,10.63765068898473,0.5020265563843513
70175,Neemuch,2019,2,28.4777652165516,14.469909516451946,0.4341279779019981
70175,Neemuch,2019,3,40.17414501094395,18.34138012130217,0.2995567297892804
70175,Neemuch,2019,4,46.57645197681214,25.93276731410636,0.2497353292455635
70175,Neemuch,2019,5,47.140215333679166,27.22115856870771,0.2428717126365193
70175,Neemuch,2019,6,42.98763507282758,26.22577543623525,0.2969708423650788
70175,Neemuch,2019,7,36.18864274241432,20.947512906468027,0.3912021305785934
70175,Neemuch,2019,8,28.047334251451595,20.131171062507526,0.5891381537664734
70175,Neemuch,2019,9,29.381501917372297,21.23076201520046,0.5099309866396887
70175,Neemuch,2019,10,32.77487230480369,18.27187421273044,0.4876279304001825
70175,Neemuch,2019,11,29.766670267526194,17.650606920845895,0.4389029435855328
70175,Neemuch,2019,12,23.80043511145724,12.035349610674206,0.5202723160114141
70175,Neemuch,2020,1,22.67951259346497,11.443592150509485,0.5498110221684807
70175,Neemuch,2020,2,28.95002015227877,16.47108061707704,0.4954207929629676
70175,Neemuch,2020,3,35.258232325519934,17.505565187123185,0.3415327104639664
70175,Neemuch,2020,4,44.95233313477325,22.11504141156669,0.2597634041999247
70175,Neemuch,2020,5,48.21771331460546,28.32286806883368,0.2540909372202599
70175,Neemuch,2020,6,38.127764780687926,24.08282693715485,0.3290827548326214
70175,Neemuch,2020,7,34.46062254132365,24.112329896081643,0.5411448193580245
70175,Neemuch,2020,8,28.76067050296037,20.71190920837852,0.5329791566033667
70175,Neemuch,2020,9,34.02979869941739,22.351992257071025,0.5178191951032476
70175,Neemuch,2020,10,36.292205119089,21.69705961071331,0.3942904639353681
70175,Neemuch,2020,11,29.787213840632912,15.58625361465142,0.4500116463842242
70175,Neemuch,2020,12,26.53120936747654,12.045353711491805,0.4661615946986707
70175,Neemuch,2021,1,24.881938900478712,14.50718000397626,0.4713554377321347
70175,Neemuch,2021,2,33.43053468490913,15.59466771323917,0.3856658546080653
70175,Neemuch,2021,3,42.311917064570224,21.61216987504225,0.2557968390983816
70175,Neemuch,2021,4,45.23601067780192,20.95632188930028,0.2332425718271349
70175,Neemuch,2021,5,44.66954136045833,25.374420356453182,0.2664975076410142
70175,Neemuch,2021,6,38.99867582948696,22.696749112330554,0.3337563619302928
70175,Neemuch,2021,7,38.41880945157262,24.289804146014607,0.4557389654465417
70175,Neemuch,2021,8,29.61423219662929,20.49222419448943,0.547373821061542
70175,Neemuch,2021,9,31.04449756471927,20.85432128684891,0.5481938278142394
70175,Neemuch,2021,10,32.22312191957734,20.02585134649914,0.4948149380132783
70175,Neemuch,2021,11,28.09583669133434,17.390536776085405,0.4512109824779869
70175,Neemuch,2021,12,22.958994779038548,11.8042108026761,0.522756076649731
70175,Neemuch,2022,1,21.011322700542262,12.474326741722436,0.5809821574597324
70175,Neemuch,2022,2,27.60298552847601,14.683682987418894,0.5128128958802571
70175,Neemuch,2022,3,40.454761954412106,21.959809035864023,0.3344825759897353
70175,Neemuch,2022,4,44.87862515821409,27.08492686890578,0.2616289097075432
70175,Neemuch,2022,5,43.12016250872777,27.53591989579945,0.2453334417783625
70175,Neemuch,2022,6,41.396027847406735,24.69381709688969,0.2688076152592266
70175,Neemuch,2022,7,30.12988626785315,22.03247383714297,0.41674609186662
70175,Neemuch,2022,8,29.12261183133605,22.08599970927356,0.6376285806244556
70175,Neemuch,2022,9,31.4667742508916,22.40702986771424,0.5764894996684936
70175,Neemuch,2022,10,33.96502883963729,18.317323836657195,0.4280689470712006
70175,Neemuch,2022,11,29.64985511383312,16.98078736353979,0.4442968189455621
70175,Neemuch,2022,12,25.10455156906601,14.729691444141714,0.5343281413173541
70175,Neemuch,2023,1,21.420689399371472,10.564930594635184,0.5367146018704282
70175,Neemuch,2023,2,30.0335889345359,17.18933795459115,0.4859907948652415
70175,Neemuch,2023,3,34.89753894355227,18.0274323198494,0.3142556581362987
70175,Neemuch,2023,4,44.09654107244665,19.79327005232444,0.2826594625333717
70175,Neemuch,2023,5,44.46764866151428,22.6469616900454,0.2855559663108146
70175,Neemuch,2023,6,42.15686674797097,23.285980402655813,0.324096144352081
70175,Neemuch,2023,7,30.860266151839905,23.22282722134866,0.5003852288956245
70175,Neemuch,2023,8,31.001968932330914,19.87881762256885,0.6284881705568398
70175,Neemuch,2023,9,33.433489232888824,21.33511939590506,0.5171758934565897
70175,Neemuch,2023,10,34.927982447519035,20.168116256888528,0.4131370524009792
70175,Neemuch,2023,11,29.409108633431096,15.98199099457558,0.4300839859175817
70175,Neemuch,2023,12,23.03469151544624,12.470334168123424,0.5581026516649014
70175,Neemuch,2024,1,22.41084980569882,12.256155903612497,0.5152497938895021
70175,Neemuch,2024,2,27.22980368193584,14.577010586328129,0.4090032449694701
70175,Neemuch,2024,3,37.28051372927405,21.302613136299737,0.2888694172587497
70175,Neemuch,2024,4,44.33832601054129,22.64656424815396,0.2615176657599194
70175,Neemuch,2024,5,45.1184144737461,27.29520021356707,0.2429227873606362
70175,Neemuch,2024,6,42.71703500838839,27.92972499750963,0.2974605664626094
70175,Neemuch,2024,7,34.78953734915941,23.86118922595007,0.3428663705771014
70175,Neemuch,2024,8,26.65811612960252,21.54153054617499,0.6081972818325865
70175,Neemuch,2024,9,31.38112160507165,23.03005641006495,0.5667263898259552
70175,Neemuch,2024,10,32.58053978707652,22.280411588411628,0.4702096903237936
70175,Neemuch,2024,11,27.220751642393672,16.645962059620615,0.4436889995374869
70175,Neemuch,2024,12,21.292181710653225,12.373526125923926,0.5156174419251021
70175,Neemuch,2025,1,21.462450578630268,12.887952763719392,0.5402945787174113
70175,Neemuch,2025,2,27.41770066601653,16.647660672581942,0.4605184139636457
70175,Neemuch,2025,3,36.04138594348647,21.83003052454016,0.3013406621552857
70175,Neemuch,2025,4,43.00546994208137,27.17565056192796,0.2370366713367416
70175,Neemuch,2025,5,38.15488636353929,22.816540116331183,0.331165252716007
70175,Neemuch,2025,6,38.63194709642243,28.99487855511732,0.2786011855118447
70175,Neemuch,2025,7,28.61524089294124,21.07292438668052,0.5014519251683096
70175,Neemuch,2025,8,27.312355601176627,23.23527185804761,0.6090022127320895
70175,Neemuch,2025,9,29.61125331277655,22.12318951230133,0.558359450987302
70175,Neemuch,2025,10,29.95494347020885,20.50228320750872,0.4542019505244714
70175,Neemuch,2025,11,24.42046258795257,16.549075520150954,0.5205725705215746
70175,Neemuch,2025,12,20.94720130314658,12.77836418846119,0.58278732706729
17736,Panna,2018,1,26.471770885600293,10.632636017256775,0.4639085833267324
17736,Panna,2018,2,30.373306607667946,15.300610592727228,0.4098369120996973
17736,Panna,2018,3,41.25340350673787,18.135780630391263,0.2873459871693784
17736,Panna,2018,4,44.03062009607432,21.378665492122384,0.2445749668726096
17736,Panna,2018,5,44.555036402745046,26.86000000000003,0.2240037653098423
17736,Panna,2018,6,43.42333298542759,25.4823108258198,0.2887945058239117
17736,Panna,2018,7,38.31031716939015,25.36516717095766,0.3205129390390431
17736,Panna,2018,8,28.69182697276152,23.682128297041405,0.5433312259754973
17736,Panna,2018,9,31.31623221592968,21.33790149920844,0.613883387733668
17736,Panna,2018,10,34.358564000663684,19.682320855791147,0.4797113912815147
17736,Panna,2018,11,31.570706045334543,13.5957253320197,0.406076040210683
17736,Panna,2018,12,25.446829162976734,10.367148473288823,0.4124778845971252
17736,Panna,2019,1,24.54520361848481,9.98825038158804,0.4451318482984439
17736,Panna,2019,2,28.548993806935524,14.252479623118962,0.458770616818177
17736,Panna,2019,3,37.928895628471935,17.753778376551455,0.3293981213304221
17736,Panna,2019,4,45.71834088641981,26.850000000000023,0.2468204354022596
17736,Panna,2019,5,48.40272683248135,26.53786599482503,0.2370359809749177
17736,Panna,2019,6,44.72807959527184,26.530022489625345,0.2689978113371911
17736,Panna,2019,7,35.719502911162,23.08596914280945,0.513788392916933
17736,Panna,2019,8,28.632254976041267,23.44052064414788,0.6072455080196504
17736,Panna,2019,9,29.08529005931308,21.382103004291864,0.5694904839559919
17736,Panna,2019,10,30.26044213043029,17.499933567587394,0.5802490589082044
17736,Panna,2019,11,30.30900768035944,15.930318954601985,0.5016401081079239
17736,Panna,2019,12,22.83255169049867,10.8351448374933,0.4908159377323747
17736,Panna,2020,1,22.082033261234187,11.59230985891235,0.5708160988483357
17736,Panna,2020,2,27.34908081569341,14.9350603244134,0.5637866477548152
17736,Panna,2020,3,35.482373255077015,16.897988756278856,0.3961768216082599
17736,Panna,2020,4,43.73654400814028,22.522000155151066,0.2752901259512357
17736,Panna,2020,5,45.51866164438056,25.663440731096923,0.297670243118785
17736,Panna,2020,6,36.19805520683198,23.948799589091728,0.4568406818130139
17736,Panna,2020,7,31.812103298701544,23.866591556414672,0.6387695809332773
17736,Panna,2020,8,27.220490601909408,22.116776735169367,0.6333186499775499
17736,Panna,2020,9,31.241601710789208,23.21380939735853,0.6507081372664877
17736,Panna,2020,10,33.710703211677746,17.940665970986775,0.4680137828684678
17736,Panna,2020,11,28.482647565054044,16.356951668593943,0.4533679956737164
17736,Panna,2020,12,24.72798976285234,12.834229504267611,0.4537989842657355
17736,Panna,2021,1,24.894044437936408,12.093815587266766,0.5192964470424621
17736,Panna,2021,2,30.15695970110167,12.78141218785681,0.4587701283980366
17736,Panna,2021,3,39.33054691076456,18.91971980022012,0.3002147192915503
17736,Panna,2021,4,43.92072981406786,20.373974419623348,0.2434767160403722
17736,Panna,2021,5,40.87718415471072,23.45046123203792,0.3341140335203656
17736,Panna,2021,6,35.04860753502838,24.52142371890124,0.4736485879248702
17736,Panna,2021,7,38.38196603552984,25.81103146761608,0.391614235567308
17736,Panna,2021,8,31.342942391393283,23.00565901795741,0.62691767847682
17736,Panna,2021,9,30.39405530278638,22.99772863805593,0.6270904973487457
17736,Panna,2021,10,32.39137177977646,17.299625673689405,0.5426013493370112
17736,Panna,2021,11,29.55861554123345,14.289983014309808,0.463465337071394
17736,Panna,2021,12,25.235112731565216,11.026757784940056,0.4596679187184738
17736,Panna,2022,1,21.04876844875523,11.270152216338875,0.5240437823059605
17736,Panna,2022,2,27.76787109410145,12.971082448527408,0.5014974653774815
17736,Panna,2022,3,39.87069500056968,17.471638712602022,0.3362475081012421
17736,Panna,2022,4,46.83371518900054,24.713720930232583,0.2501074351447739
17736,Panna,2022,5,42.94188506647848,23.34102407268307,0.2547179543851148
17736,Panna,2022,6,41.91689187325205,24.38056727446292,0.3836051450134227
17736,Panna,2022,7,34.77240376630383,25.15733985284937,0.5213219533388684
17736,Panna,2022,8,28.98273548453016,22.639402643381285,0.6214683634466257
17736,Panna,2022,9,30.05671926007079,23.572735746386787,0.6356977675077787
17736,Panna,2022,10,29.857116996543645,20.99780027753509,0.544602288840613
17736,Panna,2022,11,28.26372296531444,14.856571716110995,0.4924049852337671
17736,Panna,2022,12,24.61939041894136,11.61259585280097,0.5151002998192202
17736,Panna,2023,1,22.117171485715744,10.200491252114723,0.5440760506798127
17736,Panna,2023,2,29.074779919318367,16.115477299420878,0.4944805049975041
17736,Panna,2023,3,34.6818423917063,19.24760698927611,0.341341158069422
17736,Panna,2023,4,41.02906050032296,18.97987709590521,0.2981559797961802
17736,Panna,2023,5,42.99477485671803,24.03378180788493,0.3150875145343241
17736,Panna,2023,6,43.63520897094776,26.493129419311167,0.3422409140561197
17736,Panna,2023,7,32.7071441077812,24.42095979530114,0.5560565583659859
17736,Panna,2023,8,30.30089518568208,21.962189334226665,0.628795313967956
17736,Panna,2023,9,29.457654546744816,23.31290814906783,0.647763073485057
17736,Panna,2023,10,31.343606050732063,17.95356997971605,0.5384243226763772
17736,Panna,2023,11,28.585804468681765,14.385817948317204,0.4471108085619423
17736,Panna,2023,12,23.173362636110465,10.212190861433532,0.5091294510982065
17736,Panna,2024,1,21.38645350603814,11.856590878422857,0.5557514905008877
17736,Panna,2024,2,26.448032927392383,15.73889279540422,0.5048851456814996
17736,Panna,2024,3,35.7640876574504,21.14103860298535,0.3539776289855313
17736,Panna,2024,4,43.7185115905061,22.24367524690483,0.2703603442225253
17736,Panna,2024,5,41.49699509432529,27.426305136399847,0.2777924684230208
17736,Panna,2024,6,41.99974732976577,28.06989907880537,0.3389852317115185
17736,Panna,2024,7,30.36275038169428,24.68012658499517,0.5054117371580094
17736,Panna,2024,8,28.842156246897986,23.48471329896977,0.6366158284586781
17736,Panna,2024,9,28.35626052251242,21.508426701253025,0.6645821382428985
17736,Panna,2024,10,30.47805391744312,22.423333333333364,0.5415177019553673
17736,Panna,2024,11,26.19057338821393,12.650052811713806,0.4528217733946542
17736,Panna,2024,12,21.49565894266126,12.993140730450074,0.5019513785077314
17736,Panna,2025,1,20.30213305893005,11.508009643993049,0.5678033213126003
17736,Panna,2025,2,26.452169006890845,16.037634737162325,0.5008988240455658
17736,Panna,2025,3,35.117810887639415,19.8597346040828,0.3408107692142396
17736,Panna,2025,4,41.52051765463168,26.27000000000004,0.263581981344967
17736,Panna,2025,5,37.934537919026496,25.513427371283672,0.3107226175498427
17736,Panna,2025,6,39.67894870831234,25.64526315789477,0.3292349172597624
17736,Panna,2025,7,27.90219466505937,23.7660699074343,0.563971213589073
17736,Panna,2025,8,27.552349286152428,24.07272289557238,0.6617342722024888
17736,Panna,2025,9,28.305506704821862,22.760978261663315,0.6469989667433672
17736,Panna,2025,10,28.572999358304205,20.588880905317765,0.5894664626093538
17736,Panna,2025,11,22.93083451444016,14.118257104019712,0.5507734313845588
17736,Panna,2025,12,19.19315549929332,10.866433370492022,0.5583541190842009
17739,Raisen,2018,1,26.41972123599129,13.226740805029104,0.5695604377968152
17739,Raisen,2018,2,30.005857144003567,15.66313826121023,0.5127857648346521
17739,Raisen,2018,3,41.0604258068713,18.004544915984503,0.2993733626395115
17739,Raisen,2018,4,47.008851158483104,21.88555624610252,0.2356937699388678
17739,Raisen,2018,5,46.8216817103561,24.296877713976567,0.2291118750565777
17739,Raisen,2018,6,39.6308931825544,24.13675240650629,0.3713345698649175
17739,Raisen,2018,7,30.19742546784459,17.58819729196898,0.205631382463376
17739,Raisen,2018,8,24.71107888434652,21.831252174765368,0.3687704944195308
17739,Raisen,2018,9,31.495113099011377,20.55324888324241,0.6342358044311727
17739,Raisen,2018,10,33.89383983823521,19.44146313392269,0.5094300931172289
17739,Raisen,2018,11,32.19539383947086,14.223754144664143,0.4393023149608336
17739,Raisen,2018,12,25.85274814063718,13.290441718174472,0.4676645494124162
17739,Raisen,2019,1,24.8182813790052,11.82203911010347,0.5339042977747345
17739,Raisen,2019,2,28.256717288580056,16.962023677885753,0.5356002846877905
17739,Raisen,2019,3,38.105473936401545,17.241690335369025,0.3504213330247138
17739,Raisen,2019,4,47.182961217223216,21.334397415396687,0.2418744271050106
17739,Raisen,2019,5,49.79430125922721,27.289461638164507,0.2517870440066413
17739,Raisen,2019,6,46.11817201962429,26.84755639139118,0.2458264858212638
17739,Raisen,2019,7,37.12540274952901,23.456544079313307,0.3315782134980057
17739,Raisen,2019,8,25.79579668506909,19.79960445878404,0.3417846629496971
17739,Raisen,2019,9,28.122197337816697,21.715885343428905,0.612521274761469
17739,Raisen,2019,10,30.471334898164244,20.1425204312182,0.6526332588241802
17739,Raisen,2019,11,29.934699919463853,19.148014159174,0.519354436498581
17739,Raisen,2019,12,24.379003645031105,13.139286157543133,0.531575731751293
17739,Raisen,2020,1,22.84169737415029,12.02899942016383,0.6375654507078864
17739,Raisen,2020,2,27.70605063345665,17.15825388062945,0.620347976289433
17739,Raisen,2020,3,35.32498878110847,17.726371873539993,0.4345200306550103
17739,Raisen,2020,4,45.24337235697232,20.701664218283423,0.2687658499603728
17739,Raisen,2020,5,47.413260193396624,24.417578891121646,0.3056695290071048
17739,Raisen,2020,6,35.45107147276402,24.418903540855908,0.4568981979134966
17739,Raisen,2020,7,33.14442817567821,23.43821932657704,0.5692379008009726
17739,Raisen,2020,8,29.798375440135565,20.92443091784255,0.5079428410849881
17739,Raisen,2020,9,31.24031009159659,21.90963565034161,0.6728257583084166
17739,Raisen,2020,10,33.11183975461606,22.14458028970327,0.4943806155397569
17739,Raisen,2020,11,30.474664347574937,16.83600398274148,0.4477750507211367
17739,Raisen,2020,12,25.82850642832148,12.761929866376708,0.4864287793685357
17739,Raisen,2021,1,25.12852128548696,15.993015655724468,0.6252866562448531
17739,Raisen,2021,2,29.54469910861248,15.156740696235612,0.5337637236731052
17739,Raisen,2021,3,38.70896937388327,18.260854926650342,0.3419838552106866
