district_code,district,year,month,total_population
17721,Datia,2016,1,854748.0
17721,Datia,2016,2,854748.0
17721,Datia,2016,3,854748.0
17721,Datia,2016,4,854748.0
17721,Datia,2016,5,854748.0
17721,Datia,2016,6,854748.0
17721,Datia,2016,7,854748.0
17721,Datia,2016,8,854748.0
17721,Datia,2016,9,854748.0
17721,Datia,2016,10,854748.0
17721,Datia,2016,11,854748.0
17721,Datia,2016,12,854748.0
17721,Datia,2017,1,864802.0
17721,Datia,2017,2,864802.0
17721,Datia,2017,3,864802.0
17721,Datia,2017,4,864802.0
17721,Datia,2017,5,864802.0
17721,Datia,2017,6,864802.0
17721,Datia,2017,7,864802.0
17721,Datia,2017,8,864802.0
17721,Datia,2017,9,864802.0
17721,Datia,2017,10,864802.0
17721,Datia,2017,11,864802.0
17721,Datia,2017,12,864802.0
17721,Datia,2018,1,874856.0
17721,Datia,2018,2,874856.0
17721,Datia,2018,3,874856.0
17721,Datia,2018,4,874856.0
17721,Datia,2018,5,874856.0
17721,Datia,2018,6,874856.0
17721,Datia,2018,7,874856.0
17721,Datia,2018,8,874856.0
17721,Datia,2018,9,874856.0
17721,Datia,2018,10,874856.0
17721,Datia,2018,11,874856.0
17721,Datia,2018,12,874856.0
17721,Datia,2019,1,884910.0
17721,Datia,2019,2,884910.0
17721,Datia,2019,3,884910.0
17721,Datia,2019,4,884910.0
17721,Datia,2019,5,884910.0
17721,Datia,2019,6,884910.0
17721,Datia,2019,7,884910.0
17721,Datia,2019,8,884910.0
17721,Datia,2019,9,884910.0
17721,Datia,2019,10,884910.0
17721,Datia,2019,11,884910.0
17721,Datia,2019,12,884910.0
17721,Datia,2020,1,894964.0
17721,Datia,2020,2,894964.0
17721,Datia,2020,3,894964.0
17721,Datia,2020,4,894964.0
17721,Datia,2020,5,894964.0
17721,Datia,2020,6,894964.0
17721,Datia,2020,7,894964.0
17721,Datia,2020,8,894964.0
17721,Datia,2020,9,894964.0
17721,Datia,2020,10,894964.0
17721,Datia,2020,11,894964.0
17721,Datia,2020,12,894964.0
17721,Datia,2021,1,902739.4
17721,Datia,2021,2,902739.4
17721,Datia,2021,3,902739.4
17721,Datia,2021,4,902739.4
17721,Datia,2021,5,902739.4
17721,Datia,2021,6,902739.4
17721,Datia,2021,7,902739.4
17721,Datia,2021,8,902739.4
17721,Datia,2021,9,902739.4
17721,Datia,2021,10,902739.4
17721,Datia,2021,11,902739.4
17721,Datia,2021,12,902739.4
17721,Datia,2022,1,910514.8
17721,Datia,2022,2,910514.8
17721,Datia,2022,3,910514.8
17721,Datia,2022,4,910514.8
17721,Datia,2022,5,910514.8
17721,Datia,2022,6,910514.8
17721,Datia,2022,7,910514.8
17721,Datia,2022,8,910514.8
17721,Datia,2022,9,910514.8
17721,Datia,2022,10,910514.8
17721,Datia,2022,11,910514.8
17721,Datia,2022,12,910514.8
17721,Datia,2023,1,918290.2
17721,Datia,2023,2,918290.2
17721,Datia,2023,3,918290.2
17721,Datia,2023,4,918290.2
17721,Datia,2023,5,918290.2
17721,Datia,2023,6,918290.2
17721,Datia,2023,7,918290.2
17721,Datia,2023,8,918290.2
17721,Datia,2023,9,918290.2
17721,Datia,2023,10,918290.2
17721,Datia,2023,11,918290.2
17721,Datia,2023,12,918290.2
17721,Datia,2024,1,926065.6
17721,Datia,2024,2,926065.6
17721,Datia,2024,3,926065.6
17721,Datia,2024,4,926065.6
17721,Datia,2024,5,926065.6
17721,Datia,2024,6,926065.6
17721,Datia,2024,7,926065.6
17721,Datia,2024,8,926065.6
17721,Datia,2024,9,926065.6
17721,Datia,2024,10,926065.6
17721,Datia,2024,11,926065.6
17721,Datia,2024,12,926065.6
17721,Datia,2025,1,933841.0
17721,Datia,2025,2,933841.0
17721,Datia,2025,3,933841.0
17721,Datia,2025,4,933841.0
17721,Datia,2025,5,933841.0
17721,Datia,2025,6,933841.0
17721,Datia,2025,7,933841.0
17721,Datia,2025,8,933841.0
17721,Datia,2025,9,933841.0
17721,Datia,2025,10,933841.0
17721,Datia,2025,11,933841.0
17721,Datia,2025,12,933841.0
17722,Dewas,2015,1,1686943.0
17722,Dewas,2015,2,1686943.0
17722,Dewas,2015,3,1686943.0
17722,Dewas,2015,4,1686943.0
17722,Dewas,2015,5,1686943.0
17722,Dewas,2015,6,1686943.0
17722,Dewas,2015,7,1686943.0
17722,Dewas,2015,8,1686943.0
17722,Dewas,2015,9,1686943.0
17722,Dewas,2015,10,1686943.0
17722,Dewas,2015,11,1686943.0
17722,Dewas,2015,12,1686943.0
17722,Dewas,2016,1,1706022.0
17722,Dewas,2016,2,1706022.0
17722,Dewas,2016,3,1706022.0
17722,Dewas,2016,4,1706022.0
17722,Dewas,2016,5,1706022.0
17722,Dewas,2016,6,1706022.0
17722,Dewas,2016,7,1706022.0
17722,Dewas,2016,8,1706022.0
17722,Dewas,2016,9,1706022.0
17722,Dewas,2016,10,1706022.0
17722,Dewas,2016,11,1706022.0
17722,Dewas,2016,12,1706022.0
17722,Dewas,2017,1,1725101.0
17722,Dewas,2017,2,1725101.0
17722,Dewas,2017,3,1725101.0
17722,Dewas,2017,4,1725101.0
17722,Dewas,2017,5,1725101.0
17722,Dewas,2017,6,1725101.0
17722,Dewas,2017,7,1725101.0
17722,Dewas,2017,8,1725101.0
17722,Dewas,2017,9,1725101.0
17722,Dewas,2017,10,1725101.0
17722,Dewas,2017,11,1725101.0
17722,Dewas,2017,12,1725101.0
17722,Dewas,2018,1,1744180.0
17722,Dewas,2018,2,1744180.0
17722,Dewas,2018,3,1744180.0
17722,Dewas,2018,4,1744180.0
17722,Dewas,2018,5,1744180.0
17722,Dewas,2018,6,1744180.0
17722,Dewas,2018,7,1744180.0
17722,Dewas,2018,8,1744180.0
17722,Dewas,2018,9,1744180.0
17722,Dewas,2018,10,1744180.0
17722,Dewas,2018,11,1744180.0
17722,Dewas,2018,12,1744180.0
17722,Dewas,2019,1,1763259.0
17722,Dewas,2019,2,1763259.0
17722,Dewas,2019,3,1763259.0
17722,Dewas,2019,4,1763259.0
17722,Dewas,2019,5,1763259.0
17722,Dewas,2019,6,1763259.0
17722,Dewas,2019,7,1763259.0
17722,Dewas,2019,8,1763259.0
17722,Dewas,2019,9,1763259.0
17722,Dewas,2019,10,1763259.0
17722,Dewas,2019,11,1763259.0
17722,Dewas,2019,12,1763259.0
17722,Dewas,2020,1,1782338.0
17722,Dewas,2020,2,1782338.0
17722,Dewas,2020,3,1782338.0
17722,Dewas,2020,4,1782338.0
17722,Dewas,2020,5,1782338.0
17722,Dewas,2020,6,1782338.0
17722,Dewas,2020,7,1782338.0
17722,Dewas,2020,8,1782338.0
17722,Dewas,2020,9,1782338.0
17722,Dewas,2020,10,1782338.0
17722,Dewas,2020,11,1782338.0
17722,Dewas,2020,12,1782338.0
17722,Dewas,2021,1,1797783.2
17722,Dewas,2021,2,1797783.2
17722,Dewas,2021,3,1797783.2
17722,Dewas,2021,4,1797783.2
17722,Dewas,2021,5,1797783.2
17722,Dewas,2021,6,1797783.2
17722,Dewas,2021,7,1797783.2
17722,Dewas,2021,8,1797783.2
17722,Dewas,2021,9,1797783.2
17722,Dewas,2021,10,1797783.2
17722,Dewas,2021,11,1797783.2
17722,Dewas,2021,12,1797783.2
17722,Dewas,2022,1,1813228.4
17722,Dewas,2022,2,1813228.4
17722,Dewas,2022,3,1813228.4
17722,Dewas,2022,4,1813228.4
17722,Dewas,2022,5,1813228.4
17722,Dewas,2022,6,1813228.4
17722,Dewas,2022,7,1813228.4
17722,Dewas,2022,8,1813228.4
17722,Dewas,2022,9,1813228.4
17722,Dewas,2022,10,1813228.4
17722,Dewas,2022,11,1813228.4
17722,Dewas,2022,12,1813228.4
17722,Dewas,2023,1,1828673.6
17722,Dewas,2023,2,1828673.6
17722,Dewas,2023,3,1828673.6
17722,Dewas,2023,4,1828673.6
17722,Dewas,2023,5,1828673.6
17722,Dewas,2023,6,1828673.6
17722,Dewas,2023,7,1828673.6
17722,Dewas,2023,8,1828673.6
17722,Dewas,2023,9,1828673.6
17722,Dewas,2023,10,1828673.6
17722,Dewas,2023,11,1828673.6
17722,Dewas,2023,12,1828673.6
17722,Dewas,2024,1,1844118.8
17722,Dewas,2024,2,1844118.8
17722,Dewas,2024,3,1844118.8
17722,Dewas,2024,4,1844118.8
17722,Dewas,2024,5,1844118.8
17722,Dewas,2024,6,1844118.8
17722,Dewas,2024,7,1844118.8
17722,Dewas,2024,8,1844118.8
17722,Dewas,2024,9,1844118.8
17722,Dewas,2024,10,1844118.8
17722,Dewas,2024,11,1844118.8
17722,Dewas,2024,12,1844118.8
17722,Dewas,2025,1,1859564.0
17722,Dewas,2025,2,1859564.0
17722,Dewas,2025,3,1859564.0
17722,Dewas,2025,4,1859564.0
17722,Dewas,2025,5,1859564.0
17722,Dewas,2025,6,1859564.0
17722,Dewas,2025,7,1859564.0
17722,Dewas,2025,8,1859564.0
17722,Dewas,2025,9,1859564.0
17722,Dewas,2025,10,1859564.0
17722,Dewas,2025,11,1859564.0
17722,Dewas,2025,12,1859564.0
17723,Dhar,2015,1,2465196.0
17723,Dhar,2015,2,2465196.0
17723,Dhar,2015,3,2465196.0
17723,Dhar,2015,4,2465196.0
17723,Dhar,2015,5,2465196.0
17723,Dhar,2015,6,2465196.0
17723,Dhar,2015,7,2465196.0
17723,Dhar,2015,8,2465196.0
17723,Dhar,2015,9,2465196.0
17723,Dhar,2015,10,2465196.0
17723,Dhar,2015,11,2465196.0
17723,Dhar,2015,12,2465196.0
17723,Dhar,2016,1,2491556.8
17723,Dhar,2016,2,2491556.8
17723,Dhar,2016,3,2491556.8
17723,Dhar,2016,4,2491556.8
17723,Dhar,2016,5,2491556.8
17723,Dhar,2016,6,2491556.8
17723,Dhar,2016,7,2491556.8
17723,Dhar,2016,8,2491556.8
17723,Dhar,2016,9,2491556.8
17723,Dhar,2016,10,2491556.8
17723,Dhar,2016,11,2491556.8
17723,Dhar,2016,12,2491556.8
17723,Dhar,2017,1,2517917.6
17723,Dhar,2017,2,2517917.6
17723,Dhar,2017,3,2517917.6
17723,Dhar,2017,4,2517917.6
17723,Dhar,2017,5,2517917.6
17723,Dhar,2017,6,2517917.6
17723,Dhar,2017,7,2517917.6
17723,Dhar,2017,8,2517917.6
17723,Dhar,2017,9,2517917.6
17723,Dhar,2017,10,2517917.6
17723,Dhar,2017,11,2517917.6
17723,Dhar,2017,12,2517917.6
17723,Dhar,2018,1,2544278.4
17723,Dhar,2018,2,2544278.4
17723,Dhar,2018,3,2544278.4
17723,Dhar,2018,4,2544278.4
17723,Dhar,2018,5,2544278.4
17723,Dhar,2018,6,2544278.4
17723,Dhar,2018,7,2544278.4
17723,Dhar,2018,8,2544278.4
17723,Dhar,2018,9,2544278.4
17723,Dhar,2018,10,2544278.4
17723,Dhar,2018,11,2544278.4
17723,Dhar,2018,12,2544278.4
17723,Dhar,2019,1,2570639.2
17723,Dhar,2019,2,2570639.2
17723,Dhar,2019,3,2570639.2
17723,Dhar,2019,4,2570639.2
17723,Dhar,2019,5,2570639.2
17723,Dhar,2019,6,2570639.2
17723,Dhar,2019,7,2570639.2
17723,Dhar,2019,8,2570639.2
17723,Dhar,2019,9,2570639.2
17723,Dhar,2019,10,2570639.2
17723,Dhar,2019,11,2570639.2
17723,Dhar,2019,12,2570639.2
17723,Dhar,2020,1,2597000.0
17723,Dhar,2020,2,2597000.0
17723,Dhar,2020,3,2597000.0
17723,Dhar,2020,4,2597000.0
17723,Dhar,2020,5,2597000.0
17723,Dhar,2020,6,2597000.0
17723,Dhar,2020,7,2597000.0
17723,Dhar,2020,8,2597000.0
17723,Dhar,2020,9,2597000.0
17723,Dhar,2020,10,2597000.0
17723,Dhar,2020,11,2597000.0
17723,Dhar,2020,12,2597000.0
17723,Dhar,2021,1,2618920.0
17723,Dhar,2021,2,2618920.0
17723,Dhar,2021,3,2618920.0
17723,Dhar,2021,4,2618920.0
17723,Dhar,2021,5,2618920.0
17723,Dhar,2021,6,2618920.0
17723,Dhar,2021,7,2618920.0
17723,Dhar,2021,8,2618920.0
17723,Dhar,2021,9,2618920.0
17723,Dhar,2021,10,2618920.0
17723,Dhar,2021,11,2618920.0
17723,Dhar,2021,12,2618920.0
17723,Dhar,2022,1,2640840.0
17723,Dhar,2022,2,2640840.0
17723,Dhar,2022,3,2640840.0
17723,Dhar,2022,4,2640840.0
17723,Dhar,2022,5,2640840.0
17723,Dhar,2022,6,2640840.0
17723,Dhar,2022,7,2640840.0
17723,Dhar,2022,8,2640840.0
17723,Dhar,2022,9,2640840.0
17723,Dhar,2022,10,2640840.0
17723,Dhar,2022,11,2640840.0
17723,Dhar,2022,12,2640840.0
17723,Dhar,2023,1,2662760.0
17723,Dhar,2023,2,2662760.0
17723,Dhar,2023,3,2662760.0
17723,Dhar,2023,4,2662760.0
17723,Dhar,2023,5,2662760.0
17723,Dhar,2023,6,2662760.0
17723,Dhar,2023,7,2662760.0
17723,Dhar,2023,8,2662760.0
17723,Dhar,2023,9,2662760.0
17723,Dhar,2023,10,2662760.0
17723,Dhar,2023,11,2662760.0
17723,Dhar,2023,12,2662760.0
17723,Dhar,2024,1,2684680.0
17723,Dhar,2024,2,2684680.0
17723,Dhar,2024,3,2684680.0
17723,Dhar,2024,4,2684680.0
17723,Dhar,2024,5,2684680.0
17723,Dhar,2024,6,2684680.0
17723,Dhar,2024,7,2684680.0
17723,Dhar,2024,8,2684680.0
17723,Dhar,2024,9,2684680.0
17723,Dhar,2024,10,2684680.0
17723,Dhar,2024,11,2684680.0
17723,Dhar,2024,12,2684680.0
17723,Dhar,2025,1,2706600.0
17723,Dhar,2025,2,2706600.0
17723,Dhar,2025,3,2706600.0
17723,Dhar,2025,4,2706600.0
17723,Dhar,2025,5,2706600.0
17723,Dhar,2025,6,2706600.0
17723,Dhar,2025,7,2706600.0
17723,Dhar,2025,8,2706600.0
17723,Dhar,2025,9,2706600.0
17723,Dhar,2025,10,2706600.0
17723,Dhar,2025,11,2706600.0
17723,Dhar,2025,12,2706600.0
70172,Dindori,2015,1,915402.0
70172,Dindori,2015,2,915402.0
70172,Dindori,2015,3,915402.0
70172,Dindori,2015,4,915402.0
70172,Dindori,2015,5,915402.0
70172,Dindori,2015,6,915402.0
70172,Dindori,2015,7,915402.0
70172,Dindori,2015,8,915402.0
70172,Dindori,2015,9,915402.0
70172,Dindori,2015,10,915402.0
70172,Dindori,2015,11,915402.0
70172,Dindori,2015,12,915402.0
70172,Dindori,2016,1,926181.0
70172,Dindori,2016,2,926181.0
70172,Dindori,2016,3,926181.0
70172,Dindori,2016,4,926181.0
70172,Dindori,2016,5,926181.0
70172,Dindori,2016,6,926181.0
70172,Dindori,2016,7,926181.0
70172,Dindori,2016,8,926181.0
70172,Dindori,2016,9,926181.0
70172,Dindori,2016,10,926181.0
70172,Dindori,2016,11,926181.0
70172,Dindori,2016,12,926181.0
70172,Dindori,2017,1,936960.0
70172,Dindori,2017,2,936960.0
70172,Dindori,2017,3,936960.0
70172,Dindori,2017,4,936960.0
70172,Dindori,2017,5,936960.0
70172,Dindori,2017,6,936960.0
70172,Dindori,2017,7,936960.0
70172,Dindori,2017,8,936960.0
70172,Dindori,2017,9,936960.0
70172,Dindori,2017,10,936960.0
70172,Dindori,2017,11,936960.0
70172,Dindori,2017,12,936960.0
70172,Dindori,2018,1,947739.0
70172,Dindori,2018,2,947739.0
70172,Dindori,2018,3,947739.0
70172,Dindori,2018,4,947739.0
70172,Dindori,2018,5,947739.0
70172,Dindori,2018,6,947739.0
70172,Dindori,2018,7,947739.0
70172,Dindori,2018,8,947739.0
70172,Dindori,2018,9,947739.0
70172,Dindori,2018,10,947739.0
70172,Dindori,2018,11,947739.0
70172,Dindori,2018,12,947739.0
70172,Dindori,2019,1,958518.0
70172,Dindori,2019,2,958518.0
70172,Dindori,2019,3,958518.0
70172,Dindori,2019,4,958518.0
70172,Dindori,2019,5,958518.0
70172,Dindori,2019,6,958518.0
70172,Dindori,2019,7,958518.0
70172,Dindori,2019,8,958518.0
70172,Dindori,2019,9,958518.0
70172,Dindori,2019,10,958518.0
70172,Dindori,2019,11,958518.0
70172,Dindori,2019,12,958518.0
70172,Dindori,2020,1,969297.0
70172,Dindori,2020,2,969297.0
70172,Dindori,2020,3,969297.0
70172,Dindori,2020,4,969297.0
70172,Dindori,2020,5,969297.0
70172,Dindori,2020,6,969297.0
70172,Dindori,2020,7,969297.0
70172,Dindori,2020,8,969297.0
70172,Dindori,2020,9,969297.0
70172,Dindori,2020,10,969297.0
70172,Dindori,2020,11,969297.0
70172,Dindori,2020,12,969297.0
70172,Dindori,2021,1,977764.0
70172,Dindori,2021,2,977764.0
70172,Dindori,2021,3,977764.0
70172,Dindori,2021,4,977764.0
70172,Dindori,2021,5,977764.0
70172,Dindori,2021,6,977764.0
70172,Dindori,2021,7,977764.0
70172,Dindori,2021,8,977764.0
70172,Dindori,2021,9,977764.0
70172,Dindori,2021,10,977764.0
70172,Dindori,2021,11,977764.0
70172,Dindori,2021,12,977764.0
70172,Dindori,2022,1,986231.0
70172,Dindori,2022,2,986231.0
70172,Dindori,2022,3,986231.0
70172,Dindori,2022,4,986231.0
70172,Dindori,2022,5,986231.0
70172,Dindori,2022,6,986231.0
70172,Dindori,2022,7,986231.0
70172,Dindori,2022,8,986231.0
70172,Dindori,2022,9,986231.0
70172,Dindori,2022,10,986231.0
70172,Dindori,2022,11,986231.0
70172,Dindori,2022,12,986231.0
70172,Dindori,2023,1,994698.0
70172,Dindori,2023,2,994698.0
70172,Dindori,2023,3,994698.0
70172,Dindori,2023,4,994698.0
70172,Dindori,2023,5,994698.0
70172,Dindori,2023,6,994698.0
70172,Dindori,2023,7,994698.0
70172,Dindori,2023,8,994698.0
70172,Dindori,2023,9,994698.0
70172,Dindori,2023,10,994698.0
70172,Dindori,2023,11,994698.0
70172,Dindori,2023,12,994698.0
70172,Dindori,2024,1,1003165.0
70172,Dindori,2024,2,1003165.0
70172,Dindori,2024,3,1003165.0
70172,Dindori,2024,4,1003165.0
70172,Dindori,2024,5,1003165.0
70172,Dindori,2024,6,1003165.0
70172,Dindori,2024,7,1003165.0
70172,Dindori,2024,8,1003165.0
70172,Dindori,2024,9,1003165.0
70172,Dindori,2024,10,1003165.0
70172,Dindori,2024,11,1003165.0
70172,Dindori,2024,12,1003165.0
70172,Dindori,2025,1,1011632.0
70172,Dindori,2025,2,1011632.0
70172,Dindori,2025,3,1011632.0
70172,Dindori,2025,4,1011632.0
70172,Dindori,2025,5,1011632.0
70172,Dindori,2025,6,1011632.0
70172,Dindori,2025,7,1011632.0
70172,Dindori,2025,8,1011632.0
70172,Dindori,2025,9,1011632.0
70172,Dindori,2025,10,1011632.0
70172,Dindori,2025,11,1011632.0
70172,Dindori,2025,12,1011632.0
17725,East Nimar,2015,1,1394198.0
17725,East Nimar,2015,2,1394198.0
17725,East Nimar,2015,3,1394198.0
17725,East Nimar,2015,4,1394198.0
17725,East Nimar,2015,5,1394198.0
17725,East Nimar,2015,6,1394198.0
17725,East Nimar,2015,7,1394198.0
17725,East Nimar,2015,8,1394198.0
17725,East Nimar,2015,9,1394198.0
17725,East Nimar,2015,10,1394198.0
17725,East Nimar,2015,11,1394198.0
17725,East Nimar,2015,12,1394198.0
17725,East Nimar,2016,1,1409362.0
17725,East Nimar,2016,2,1409362.0
17725,East Nimar,2016,3,1409362.0
17725,East Nimar,2016,4,1409362.0
17725,East Nimar,2016,5,1409362.0
17725,East Nimar,2016,6,1409362.0
17725,East Nimar,2016,7,1409362.0
17725,East Nimar,2016,8,1409362.0
17725,East Nimar,2016,9,1409362.0
17725,East Nimar,2016,10,1409362.0
17725,East Nimar,2016,11,1409362.0
17725,East Nimar,2016,12,1409362.0
17725,East Nimar,2017,1,1424526.0
17725,East Nimar,2017,2,1424526.0
17725,East Nimar,2017,3,1424526.0
17725,East Nimar,2017,4,1424526.0
17725,East Nimar,2017,5,1424526.0
17725,East Nimar,2017,6,1424526.0
17725,East Nimar,2017,7,1424526.0
17725,East Nimar,2017,8,1424526.0
17725,East Nimar,2017,9,1424526.0
17725,East Nimar,2017,10,1424526.0
17725,East Nimar,2017,11,1424526.0
17725,East Nimar,2017,12,1424526.0
17725,East Nimar,2018,1,1439690.0
17725,East Nimar,2018,2,1439690.0
17725,East Nimar,2018,3,1439690.0
17725,East Nimar,2018,4,1439690.0
17725,East Nimar,2018,5,1439690.0
17725,East Nimar,2018,6,1439690.0
17725,East Nimar,2018,7,1439690.0
17725,East Nimar,2018,8,1439690.0
17725,East Nimar,2018,9,1439690.0
17725,East Nimar,2018,10,1439690.0
17725,East Nimar,2018,11,1439690.0
17725,East Nimar,2018,12,1439690.0
17725,East Nimar,2019,1,1454854.0
17725,East Nimar,2019,2,1454854.0
17725,East Nimar,2019,3,1454854.0
17725,East Nimar,2019,4,1454854.0
17725,East Nimar,2019,5,1454854.0
17725,East Nimar,2019,6,1454854.0
17725,East Nimar,2019,7,1454854.0
17725,East Nimar,2019,8,1454854.0
17725,East Nimar,2019,9,1454854.0
17725,East Nimar,2019,10,1454854.0
17725,East Nimar,2019,11,1454854.0
17725,East Nimar,2019,12,1454854.0
17725,East Nimar,2020,1,1470018.0
17725,East Nimar,2020,2,1470018.0
17725,East Nimar,2020,3,1470018.0
17725,East Nimar,2020,4,1470018.0
17725,East Nimar,2020,5,1470018.0
17725,East Nimar,2020,6,1470018.0
17725,East Nimar,2020,7,1470018.0
17725,East Nimar,2020,8,1470018.0
17725,East Nimar,2020,9,1470018.0
17725,East Nimar,2020,10,1470018.0
17725,East Nimar,2020,11,1470018.0
17725,East Nimar,2020,12,1470018.0
17725,East Nimar,2021,1,1482723.8
17725,East Nimar,2021,2,1482723.8
17725,East Nimar,2021,3,1482723.8
17725,East Nimar,2021,4,1482723.8
17725,East Nimar,2021,5,1482723.8
17725,East Nimar,2021,6,1482723.8
17725,East Nimar,2021,7,1482723.8
17725,East Nimar,2021,8,1482723.8
17725,East Nimar,2021,9,1482723.8
17725,East Nimar,2021,10,1482723.8
17725,East Nimar,2021,11,1482723.8
17725,East Nimar,2021,12,1482723.8
17725,East Nimar,2022,1,1495429.6
17725,East Nimar,2022,2,1495429.6
17725,East Nimar,2022,3,1495429.6
17725,East Nimar,2022,4,1495429.6
17725,East Nimar,2022,5,1495429.6
17725,East Nimar,2022,6,1495429.6
17725,East Nimar,2022,7,1495429.6
17725,East Nimar,2022,8,1495429.6
17725,East Nimar,2022,9,1495429.6
17725,East Nimar,2022,10,1495429.6
17725,East Nimar,2022,11,1495429.6
17725,East Nimar,2022,12,1495429.6
17725,East Nimar,2023,1,1508135.4
17725,East Nimar,2023,2,1508135.4
17725,East Nimar,2023,3,1508135.4
17725,East Nimar,2023,4,1508135.4
17725,East Nimar,2023,5,1508135.4
17725,East Nimar,2023,6,1508135.4
17725,East Nimar,2023,7,1508135.4
17725,East Nimar,2023,8,1508135.4
17725,East Nimar,2023,9,1508135.4
17725,East Nimar,2023,10,1508135.4
17725,East Nimar,2023,11,1508135.4
17725,East Nimar,2023,12,1508135.4
17725,East Nimar,2024,1,1520841.2
17725,East Nimar,2024,2,1520841.2
17725,East Nimar,2024,3,1520841.2
17725,East Nimar,2024,4,1520841.2
17725,East Nimar,2024,5,1520841.2
17725,East Nimar,2024,6,1520841.2
17725,East Nimar,2024,7,1520841.2
17725,East Nimar,2024,8,1520841.2
17725,East Nimar,2024,9,1520841.2
17725,East Nimar,2024,10,1520841.2
17725,East Nimar,2024,11,1520841.2
17725,East Nimar,2024,12,1520841.2
17725,East Nimar,2025,1,1533547.0
17725,East Nimar,2025,2,1533547.0
17725,East Nimar,2025,3,1533547.0
17725,East Nimar,2025,4,1533547.0
17725,East Nimar,2025,5,1533547.0
17725,East Nimar,2025,6,1533547.0
17725,East Nimar,2025,7,1533547.0
17725,East Nimar,2025,8,1533547.0
17725,East Nimar,2025,9,1533547.0
17725,East Nimar,2025,10,1533547.0
17725,East Nimar,2025,11,1533547.0
17725,East Nimar,2025,12,1533547.0
17726,Guna,2015,1,1317078.0
17726,Guna,2015,2,1317078.0
17726,Guna,2015,3,1317078.0
17726,Guna,2015,4,1317078.0
17726,Guna,2015,5,1317078.0
17726,Guna,2015,6,1317078.0
17726,Guna,2015,7,1317078.0
17726,Guna,2015,8,1317078.0
17726,Guna,2015,9,1317078.0
17726,Guna,2015,10,1317078.0
17726,Guna,2015,11,1317078.0
17726,Guna,2015,12,1317078.0
17726,Guna,2016,1,1332367.2
17726,Guna,2016,2,1332367.2
17726,Guna,2016,3,1332367.2
17726,Guna,2016,4,1332367.2
17726,Guna,2016,5,1332367.2
17726,Guna,2016,6,1332367.2
17726,Guna,2016,7,1332367.2
17726,Guna,2016,8,1332367.2
17726,Guna,2016,9,1332367.2
17726,Guna,2016,10,1332367.2
17726,Guna,2016,11,1332367.2
17726,Guna,2016,12,1332367.2
17726,Guna,2017,1,1347656.4
17726,Guna,2017,2,1347656.4
17726,Guna,2017,3,1347656.4
17726,Guna,2017,4,1347656.4
17726,Guna,2017,5,1347656.4
17726,Guna,2017,6,1347656.4
17726,Guna,2017,7,1347656.4
17726,Guna,2017,8,1347656.4
17726,Guna,2017,9,1347656.4
17726,Guna,2017,10,1347656.4
17726,Guna,2017,11,1347656.4
17726,Guna,2017,12,1347656.4
17726,Guna,2018,1,1362945.6
17726,Guna,2018,2,1362945.6
17726,Guna,2018,3,1362945.6
17726,Guna,2018,4,1362945.6
17726,Guna,2018,5,1362945.6
17726,Guna,2018,6,1362945.6
17726,Guna,2018,7,1362945.6
17726,Guna,2018,8,1362945.6
17726,Guna,2018,9,1362945.6
17726,Guna,2018,10,1362945.6
17726,Guna,2018,11,1362945.6
17726,Guna,2018,12,1362945.6
17726,Guna,2019,1,1378234.8
17726,Guna,2019,2,1378234.8
17726,Guna,2019,3,1378234.8
17726,Guna,2019,4,1378234.8
17726,Guna,2019,5,1378234.8
17726,Guna,2019,6,1378234.8
17726,Guna,2019,7,1378234.8
17726,Guna,2019,8,1378234.8
17726,Guna,2019,9,1378234.8
17726,Guna,2019,10,1378234.8
17726,Guna,2019,11,1378234.8
17726,Guna,2019,12,1378234.8
17726,Guna,2020,1,1393524.0
17726,Guna,2020,2,1393524.0
17726,Guna,2020,3,1393524.0
17726,Guna,2020,4,1393524.0
17726,Guna,2020,5,1393524.0
17726,Guna,2020,6,1393524.0
17726,Guna,2020,7,1393524.0
17726,Guna,2020,8,1393524.0
17726,Guna,2020,9,1393524.0
17726,Guna,2020,10,1393524.0
17726,Guna,2020,11,1393524.0
17726,Guna,2020,12,1393524.0
17726,Guna,2021,1,1405665.8
17726,Guna,2021,2,1405665.8
17726,Guna,2021,3,1405665.8
17726,Guna,2021,4,1405665.8
17726,Guna,2021,5,1405665.8
17726,Guna,2021,6,1405665.8
17726,Guna,2021,7,1405665.8
17726,Guna,2021,8,1405665.8
17726,Guna,2021,9,1405665.8
17726,Guna,2021,10,1405665.8
17726,Guna,2021,11,1405665.8
17726,Guna,2021,12,1405665.8
17726,Guna,2022,1,1417807.6
17726,Guna,2022,2,1417807.6
17726,Guna,2022,3,1417807.6
17726,Guna,2022,4,1417807.6
17726,Guna,2022,5,1417807.6
17726,Guna,2022,6,1417807.6
17726,Guna,2022,7,1417807.6
17726,Guna,2022,8,1417807.6
17726,Guna,2022,9,1417807.6
17726,Guna,2022,10,1417807.6
17726,Guna,2022,11,1417807.6
17726,Guna,2022,12,1417807.6
17726,Guna,2023,1,1429949.4
17726,Guna,2023,2,1429949.4
17726,Guna,2023,3,1429949.4
17726,Guna,2023,4,1429949.4
17726,Guna,2023,5,1429949.4
17726,Guna,2023,6,1429949.4
17726,Guna,2023,7,1429949.4
17726,Guna,2023,8,1429949.4
17726,Guna,2023,9,1429949.4
