,district_code,district,year,month,lst,night_lst,ndvi,total_population,built_up_area_sq_m,built_up_area_sq_km,district_area_sq_km,built_up_pct,month_sin,month_cos,lst_lag1,lst_lag2,lst_lag3,lst_3month_avg,lst_12month_avg,target_lst,ndvi_builtup_interaction,population_density,built_up_growth,ndvi_annual_average,ndvi_anomally,district_avg_lst,lst_anomally
3805,17749,Shajapur,2023,2,30.0406502979422,16.0928571428571,0.61239573607222,1811223.0,52351686.5309803,52.3516865309803,3460,1.513054524016772,0.8657598394923444,0.0007963267107332,21.4684245226041,24.5720495463474,31.0042300531052,25.68156804068564,34.13970781400408,36.454400242494,0.9265881389526536,523.4748554913294,0.0,0.4620733970559326,0.1503223390162874,33.9833333158364,12.514908793232298
3806,17749,Shajapur,2023,3,36.454400242494,17.9084243751121,0.310240155589625,1811223.0,52351686.5309803,52.3516865309803,3460,1.513054524016772,0.9999996829318346,-0.7062616448200052,30.0406502979422,21.4684245226041,24.5720495463474,25.36037478896463,34.31773788908015,44.6778637324739,0.46941027094654936,523.4748554913294,0.0,0.4620733970559326,-0.1518332414663076,33.9833333158364,3.942683017894197
3807,17749,Shajapur,2023,4,44.6778637324739,19.7690076099837,0.250254279578886,1811223.0,52351686.5309803,52.3516865309803,3460,1.513054524016772,0.8665558000562658,-0.9999987317275396,36.454400242494,30.0406502979422,21.4684245226041,29.32115835434682,33.90925041461954,45.1023491947765,0.3786483698713916,523.4748554913294,0.0,0.4620733970559326,-0.21181911747704657,33.9833333158364,-2.471066926657606
3808,17749,Shajapur,2023,5,45.1023491947765,22.3999959570137,0.25793123355093,1811223.0,52351686.5309803,52.3516865309803,3460,1.513054524016772,0.5011489580136382,-0.7085130991922728,44.6778637324739,36.454400242494,30.0406502979422,37.05763809097007,33.82734161412694,44.4987673638558,0.3902640198094613,523.4748554913294,0.0,0.4620733970559326,-0.20414216350500258,33.9833333158364,-10.694530416637505
3809,17749,Shajapur,2023,6,44.4987673638558,22.6043080341851,0.237459472012842,1811223.0,52351686.5309803,52.3516865309803,3460,1.513054524016772,0.0015926529164868,-0.0023889781122815,45.1023491947765,44.6778637324739,36.454400242494,42.07820438991482,33.77089952217636,34.3942758851387,0.3592891283996647,523.4748554913294,0.0,0.4620733970559326,-0.22461392504309058,33.9833333158364,-11.119015878940104
3810,17749,Shajapur,2023,7,34.3942758851387,22.6611089081745,0.467490338040746,1811223.0,52351686.5309803,52.3516865309803,3460,1.513054524016772,-0.4983899795832512,0.7051332290084228,44.4987673638558,45.1023491947765,44.6778637324739,44.75966009703546,33.87705704290266,28.6483493915469,0.7073383709066808,523.4748554913294,0.0,0.4620733970559326,0.005416940984813434,33.9833333158364,-10.5154340480194
3811,17749,Shajapur,2023,8,28.6483493915469,20.3814801506809,0.694327367634487,1811223.0,52351686.5309803,52.3516865309803,3460,1.513054524016772,-0.8649616828896994,0.9999949269133752,34.3942758851387,44.4987673638558,45.1023491947765,41.33179748125704,34.10482293602795,33.8109734507738,1.0505551647480171,523.4748554913294,0.0,0.4620733970559326,0.2322539705785544,33.9833333158364,-0.4109425693022999
3812,17749,Shajapur,2023,9,33.8109734507738,22.8289473346302,0.495761480846338,1811223.0,52351686.5309803,52.3516865309803,3460,1.513054524016772,-0.999997146387718,0.7096361320420428,28.6483493915469,34.3942758851387,44.4987673638558,35.84713088018052,34.10298340515893,36.8481363221211,0.750114151427806,523.4748554913294,0.0,0.4620733970559326,0.03368808379040539,33.9833333158364,5.334983924289496
3813,17749,Shajapur,2023,10,36.8481363221211,19.8822431049822,0.352545900150948,1811223.0,52351686.5309803,52.3516865309803,3460,1.513054524016772,-0.8673495625624736,0.0039816234540788,33.8109734507738,28.6483493915469,34.3942758851387,32.28453290915319,34.2080180044391,29.8713467686992,0.5334211691469571,523.4748554913294,0.0,0.4620733970559326,-0.10952749690498459,33.9833333158364,0.17235986506259593
3814,17749,Shajapur,2023,11,29.8713467686992,16.9591741277378,0.461225699868642,1811223.0,52351686.5309803,52.3516865309803,3460,1.513054524016772,-0.50252654219733,-0.7040030245947295,36.8481363221211,33.8109734507738,28.6483493915469,33.10248638814733,34.29337250026502,22.8608080043493,0.6978596317790506,523.4748554913294,0.0,0.4620733970559326,-0.0008476971872906081,33.9833333158364,-2.8648030062847027
3815,17749,Shajapur,2023,12,22.8608080043493,14.4460280110527,0.696475652099944,1811223.0,52351686.5309803,52.3516865309803,3460,1.513054524016772,-0.0031853017931379,-0.999988585567158,29.8713467686992,36.8481363221211,33.8109734507738,33.51015218053143,34.19896555989785,21.7185687678642,1.0538056362773518,523.4748554913294,0.0,0.4620733970559326,0.2344022550440114,33.9833333158364,4.111986547137196
3816,17749,Shajapur,2024,1,21.7185687678642,14.2304742185354,0.66819075350837,1826280.0,53300652.1890196,53.3006521890196,3460,1.540481277139295,0.4997701026431024,0.7073882691671998,22.8608080043493,29.8713467686992,36.8481363221211,29.86009703172326,34.05636209806468,27.2948151950018,1.0293353453372418,527.8265895953757,0.027426753122522962,0.43300919366281393,0.23518155984555605,33.9833333158364,11.122525311487099
3817,17749,Shajapur,2024,2,27.2948151950018,13.9379587337502,0.499546654337762,1826280.0,53300652.1890196,53.3006521890196,3460,1.540481277139295,0.8657598394923444,0.0007963267107332,21.7185687678642,22.8608080043493,29.8713467686992,24.81690784697097,34.07720745183635,38.6535746197951,0.7695422680648976,527.8265895953757,0.0,0.43300919366281393,0.06653746067494809,33.9833333158364,12.264764547972199
3818,17749,Shajapur,2024,3,38.6535746197951,21.0046785092731,0.293450617949465,1826280.0,53300652.1890196,53.3006521890196,3460,1.540481277139295,0.9999996829318346,-0.7062616448200052,27.2948151950018,21.7185687678642,22.8608080043493,23.95806398907185,33.84838785992466,44.9217852824792,0.4520551827161072,527.8265895953757,0.0,0.43300919366281393,-0.13955857571334895,33.9833333158364,6.688518120834598
3819,17749,Shajapur,2024,4,44.9217852824792,21.8265038299443,0.252907933581368,1826280.0,53300652.1890196,53.3006521890196,3460,1.540481277139295,0.8665558000562658,-0.9999987317275396,38.6535746197951,27.2948151950018,21.7185687678642,29.22231952755378,34.03165239136642,44.6373491265325,0.38959993652208574,527.8265895953757,0.0,0.43300919366281393,-0.18010126008144595,33.9833333158364,-4.670241303958704
3820,17749,Shajapur,2024,5,44.6373491265325,27.0314627736551,0.238233951853446,1826280.0,53300652.1890196,53.3006521890196,3460,1.540481277139295,0.5011489580136382,-0.7085130991922728,44.9217852824792,38.6535746197951,27.2948151950018,36.95672503242542,34.0519791872002,42.0627259021584,0.3669949424091378,527.8265895953757,0.0,0.43300919366281393,-0.19477524180936792,33.9833333158364,-10.938451966642802
3821,17749,Shajapur,2024,6,42.0627259021584,26.9998790031994,0.269186559016447,1826280.0,53300652.1890196,53.3006521890196,3460,1.540481277139295,0.0015926529164868,-0.0023889781122815,44.6373491265325,44.9217852824792,38.6535746197951,42.73756967626897,34.01322918151319,32.2144762774962,0.4146768542223885,527.8265895953757,0.0,0.43300919366281393,-0.16382263464636693,33.9833333158364,-10.654015810696102
3822,17749,Shajapur,2024,7,32.2144762774962,24.6697950387454,0.226049963371171,1826280.0,53300652.1890196,53.3006521890196,3460,1.540481277139295,-0.4983899795832512,0.7051332290084228,42.0627259021584,44.6373491265325,44.9217852824792,43.87395343705672,33.81022572637173,26.4764999147454,0.34822573627131237,527.8265895953757,0.0,0.43300919366281393,-0.20695923029164293,33.9833333158364,-8.079392586322001
3823,17749,Shajapur,2024,8,26.4764999147454,19.5015918596078,0.704512714866292,1826280.0,53300652.1890196,53.3006521890196,3460,1.540481277139295,-0.8649616828896994,0.9999949269133752,32.2144762774962,42.0627259021584,44.6373491265325,39.63818376872907,33.62857575906821,31.5392229557198,1.0852886467580976,527.8265895953757,0.0,0.43300919366281393,0.27150352120347804,33.9833333158364,1.7688570383401938
3824,17749,Shajapur,2024,9,31.5392229557198,21.7954560898384,0.548754987884036,1826280.0,53300652.1890196,53.3006521890196,3460,1.540481277139295,-0.999997146387718,0.7096361320420428,26.4764999147454,32.2144762774962,42.0627259021584,33.58456736480003,33.44758830266807,34.6717410546213,0.8453467845721582,527.8265895953757,0.0,0.43300919366281393,0.11574579422122205,33.9833333158364,7.506833401090997
3825,17749,Shajapur,2024,10,34.6717410546213,22.5537975666939,0.412766129076975,1826280.0,53300652.1890196,53.3006521890196,3460,1.540481277139295,-0.8673495625624736,0.0039816234540788,31.5392229557198,26.4764999147454,32.2144762774962,30.07673304932052,33.25827576141357,27.8361578690554,0.6358584936803416,527.8265895953757,0.0,0.43300919366281393,-0.02024306458583891,33.9833333158364,2.4441103601165963
3826,17749,Shajapur,2024,11,27.8361578690554,15.7585714285714,0.458695667400865,1826280.0,53300652.1890196,53.3006521890196,3460,1.540481277139295,-0.50252654219733,-0.7040030245947295,34.6717410546213,31.5392229557198,26.4764999147454,30.89582130836221,33.07690948912192,21.4800708487404,0.7066120875359458,527.8265895953757,0.0,0.43300919366281393,0.025686473738051052,33.9833333158364,-0.6884077387849032
3827,17749,Shajapur,2024,12,21.4800708487404,12.3268406725493,0.62381439110757,1826280.0,53300652.1890196,53.3006521890196,3460,1.540481277139295,-0.0031853017931379,-0.999988585567158,27.8361578690554,34.6717410546213,31.5392229557198,31.34904062646558,32.90731041415161,20.7569353398612,0.960974389911261,527.8265895953757,0.0,0.43300919366281393,0.19080519744475605,33.9833333158364,6.147175446780999
3828,17749,Shajapur,2025,1,20.7569353398612,12.575,0.725777622775156,1841337.0,54249617.8470588,54.2496178470588,3460,1.567908030261815,0.4997701026431024,0.7073882691671998,21.4800708487404,27.8361578690554,34.6717410546213,27.99598992413911,32.79224898451753,26.6013218197968,1.1379525629334974,532.178323699422,0.027426753122519854,0.47508979988779343,0.2506878228873626,33.9833333158364,12.503262467095997
3829,17749,Shajapur,2025,2,26.6013218197968,15.7363060255701,0.61011873859215,1841337.0,54249617.8470588,54.2496178470588,3460,1.567908030261815,0.8657598394923444,0.0007963267107332,20.7569353398612,21.4800708487404,27.8361578690554,23.35772135255239,32.71211286551728,35.7212552021902,0.9566100696518411,532.178323699422,0.0,0.47508979988779343,0.13502893870435662,33.9833333158364,13.226397975975196
3830,17749,Shajapur,2025,3,35.7212552021902,18.6882693572637,0.313003243279995,1841337.0,54249617.8470588,54.2496178470588,3460,1.567908030261815,0.9999996829318346,-0.7062616448200052,26.6013218197968,20.7569353398612,21.4800708487404,22.94610933613286,32.65432175091686,42.5488795343933,0.4907602986366966,532.178323699422,0.0,0.47508979988779343,-0.16208655660779842,33.9833333158364,7.3820114960395955
3831,17749,Shajapur,2025,4,42.5488795343933,23.993829787234,0.228111258828826,1841337.0,54249617.8470588,54.2496178470588,3460,1.567908030261815,0.8665558000562658,-0.9999987317275396,35.7212552021902,26.6013218197968,20.7569353398612,27.69317078728279,32.40996179944978,39.2625967160943,0.3576574745108476,532.178323699422,0.0,0.47508979988779343,-0.24697854105896744,33.9833333158364,-1.7379218863538028
3832,17749,Shajapur,2025,5,39.2625967160943,24.0154592308543,0.268310742508806,1841337.0,54249617.8470588,54.2496178470588,3460,1.567908030261815,0.5011489580136382,-0.7085130991922728,42.5488795343933,35.7212552021902,26.6013218197968,34.95715218546016,32.21221965377596,39.365362484176,0.420686567785067,532.178323699422,0.0,0.47508979988779343,-0.20677905737898744,33.9833333158364,-8.565546218556904
3833,17749,Shajapur,2025,6,39.365362484176,25.6096971081867,0.205858800731318,1841337.0,54249617.8470588,54.2496178470588,3460,1.567908030261815,0.0015926529164868,-0.0023889781122815,39.2625967160943,42.5488795343933,35.7212552021902,39.17757715089263,31.76432361957278,26.8478506496597,0.32276766676670027,532.178323699422,0.0,0.47508979988779343,-0.2692309991564754,33.9833333158364,-5.2792634002579035
3834,17749,Shajapur,2025,7,26.8478506496597,19.1056669748964,0.513540213519078,1841337.0,54249617.8470588,54.2496178470588,3460,1.567908030261815,-0.4983899795832512,0.7051332290084228,39.365362484176,39.2625967160943,42.5488795343933,40.39227957822124,31.53954333474091,27.3239741927004,0.8051838246389293,532.178323699422,0.0,0.47508979988779343,0.03845041363128454,33.9833333158364,-5.382029168339606
3835,17749,Shajapur,2025,8,27.3239741927004,22.2394379097968,0.666983699190405,1841337.0,54249617.8470588,54.2496178470588,3460,1.567908030261815,-0.8649616828896994,0.9999949269133752,26.8478506496597,39.365362484176,39.2625967160943,35.15860328331004,31.0923245324212,30.5448886028955,1.0457690980143668,532.178323699422,0.0,0.47508979988779343,0.19189389930261158,33.9833333158364,7.135482666176696
3836,17749,Shajapur,2025,9,30.5448886028955,21.8236809365828,0.521044500623772,1841337.0,54249617.8470588,54.2496178470588,3460,1.567908030261815,-0.999997146387718,0.7096361320420428,27.3239741927004,26.8478506496597,39.365362484176,31.17906244217874,31.16294738891745,30.7792409778468,0.8169498566517692,532.178323699422,0.0,0.47508979988779343,0.045954700735978515,33.9833333158364,6.659359123135996
3837,17749,Shajapur,2025,10,30.7792409778468,21.6835382474234,0.459299494588625,1841337.0,54249617.8470588,54.2496178470588,3460,1.567908030261815,-0.8673495625624736,0.0039816234540788,30.5448886028955,27.3239741927004,26.8478506496597,28.23890448175191,31.08008619284876,25.8288269864434,0.7201393658606982,532.178323699422,0.0,0.47508979988779343,-0.015790305299168417,33.9833333158364,3.438444712940896
3838,17749,Shajapur,2025,11,25.8288269864434,16.1316666666667,0.491216672883942,1841337.0,54249617.8470588,54.2496178470588,3460,1.567908030261815,-0.50252654219733,-0.7040030245947295,30.7792409778468,30.5448886028955,27.3239741927004,29.54936792448096,30.75571118645088,20.2106738649018,0.7701825660132238,532.178323699422,0.0,0.47508979988779343,0.016126872996148567,33.9833333158364,3.2040923379895965
3839,17749,Shajapur,2025,12,20.2106738649018,13.3288366050808,0.697812611131448,1841337.0,54249617.8470588,54.2496178470588,3460,1.567908030261815,-0.0031853017931379,-0.999988585567158,25.8288269864434,30.7792409778468,30.5448886028955,29.05098552239529,30.58843361289988,,1.0941059966109625,532.178323699422,0.0,0.47508979988779343,0.22272281124365456,33.9833333158364,8.154506329392998
3840,70176,Sheopur,2018,1,26.9432083798309,11.6823836403485,0.40055038498435,831302.2,17264530.8454901,17.2645308454901,6585,0.2621796635609734,0.4997701026431024,0.7073882691671998,,,,,,31.3846649307521,0.10501616517441525,126.24179195140471,0.0,0.38728326588383827,0.01326711910051176,32.6321280193026,
3841,70176,Sheopur,2018,2,31.3846649307521,14.8703510984177,0.370797733416682,831302.2,17264530.8454901,17.2645308454901,6585,0.2621796635609734,0.8657598394923444,0.0007963267107332,26.9432083798309,,,26.94320837983099,26.94320837983099,41.6150302167736,0.09721562499635718,126.24179195140471,0.0,0.38728326588383827,-0.016485532467156283,32.6321280193026,5.688919639471699
3842,70176,Sheopur,2018,3,41.6150302167736,19.0480010958872,0.29291744324348,831302.2,17264530.8454901,17.2645308454901,6585,0.2621796635609734,0.9999996829318346,-0.7062616448200052,31.3846649307521,26.9432083798309,,29.16393665529154,29.16393665529154,46.1600525626304,0.0767969967207161,126.24179195140471,0.0,0.38728326588383827,-0.09436582264035825,32.6321280193026,1.2474630885505
3843,70176,Sheopur,2018,4,46.1600525626304,22.7348439690742,0.227123565746641,831302.2,17264530.8454901,17.2645308454901,6585,0.2621796635609734,0.8665558000562658,-0.9999987317275396,41.6150302167736,31.3846649307521,26.9432083798309,33.31430117578558,33.31430117578558,45.7773396839773,0.05954718005422296,126.24179195140471,0.0,0.38728326588383827,-0.16015970013719727,32.6321280193026,-8.982902197470999
3844,70176,Sheopur,2018,5,45.7773396839773,27.2522665803249,0.21345050511634,831302.2,17264530.8454901,17.2645308454901,6585,0.2621796635609734,0.5011489580136382,-0.7085130991922728,46.1600525626304,41.6150302167736,31.3846649307521,39.71991590338538,36.52573902249679,39.7408497355694,0.05596238161832185,126.24179195140471,0.0,0.38728326588383827,-0.17383276076749826,32.6321280193026,-13.5279245433278
3845,70176,Sheopur,2018,6,39.7408497355694,27.5704207457973,0.282626414996728,831302.2,17264530.8454901,17.2645308454901,6585,0.2621796635609734,0.0015926529164868,-0.0023889781122815,45.7773396839773,46.1600525626304,41.6150302167736,44.51747415446048,38.37605915479291,38.7605738491479,0.0740988983972862,126.24179195140471,0.0,0.38728326588383827,-0.10465685088711024,32.6321280193026,-13.145211664674704
3846,70176,Sheopur,2018,7,38.7605738491479,23.1294107643629,0.329416302525274,831302.2,17264530.8454901,17.2645308454901,6585,0.2621796635609734,-0.4983899795832512,0.7051332290084228,39.7408497355694,45.7773396839773,46.1600525626304,43.89274732739242,38.603524251589,26.1834486385296,0.08636625536757617,126.24179195140471,0.0,0.38728326588383827,-0.05786696335856428,32.6321280193026,-7.1087217162668
